fragment_id,parent_neuron_id,block_100um,proofread_batch,x_um,y_um,path_length_um,caliber_mean_um,caliber_var,branch_count,tortuosity,pre_synapses,post_synapses,mito_volume_fraction,mean_intensity,label,contains_error
F2348,40161,3-0,B4,380.2,89.0,27.6,0.225,0.0419,1,0.944,0,2,0.039,122.6,spiny_dendrite,0
F2349,40196,2-0,B6,240.7,65.3,12.2,0.255,0.0225,4,1.479,4,1,0.07,131.7,axon,0
F2350,40481,2-7,B3,264.3,732.8,23.1,0.592,0.0108,6,2.072,0,1,0.161,130.9,smooth_dendrite,0
F2351,40555,5-2,B6,585.8,250.2,27.9,0.429,0.0881,4,0.396,0,0,0.043,116.3,glia_process,0
F2352,40481,2-7,B3,221.0,772.0,25.4,0.856,0.0173,10,1.309,0,1,0.246,131.9,smooth_dendrite,1
F2353,40285,6-5,B6,656.0,564.2,20.9,0.35,0.0527,2,0.906,1,0,0.146,133.6,axon,0
F2354,40578,2-0,B4,212.5,59.9,44.0,0.197,0.0762,5,1.705,0,0,0.172,133.4,glia_process,1
F2355,40329,2-1,B4,223.1,117.6,15.2,0.67,0.0392,3,0.654,9,2,0.022,125.4,axon,0
F2356,40449,5-1,B1,512.9,193.5,20.3,0.667,0.197,4,0.714,5,2,0.45,77.5,merged_object,1
F2357,40495,5-2,B6,527.5,275.2,14.0,0.417,0.023,2,1.436,1,2,0.114,119.7,axon,0
F2358,40191,5-5,B5,525.8,599.0,38.1,0.465,0.0446,2,3.263,6,1,0.113,120.0,axon,0
F2359,40587,5-7,B1,584.7,786.7,22.7,0.414,0.2124,8,1.968,0,0,0.043,128.2,glia_process,1
F2360,40160,6-4,B2,693.4,404.3,37.2,0.829,0.0282,5,1.12,1,1,0.119,112.5,axon,0
F2361,40493,3-3,B5,379.8,321.2,31.5,0.576,0.1585,6,2.18,1,3,0.161,106.6,smooth_dendrite,0
F2362,40019,5-0,B5,567.8,91.0,121.0,0.794,0.0058,4,2.681,10,1,0.144,124.4,axon,1
F2363,40120,4-5,B3,451.3,516.1,17.2,0.606,0.0653,0,1.551,0,3,0.068,121.8,spiny_dendrite,0
F2364,40189,1-0,B3,179.0,55.4,27.9,1.337,0.0692,5,1.095,0,4,0.126,113.9,spiny_dendrite,0
F2365,40268,1-5,B1,178.8,537.4,52.9,0.137,0.095,3,0.694,0,8,0.12,108.9,spiny_dendrite,0
F2366,40171,2-3,B2,207.0,390.7,25.2,0.63,0.0459,1,0.391,0,4,0.237,130.2,spiny_dendrite,0
F2367,40220,5-3,B5,575.6,372.8,18.3,1.614,0.223,5,0.707,0,4,0.045,119.4,spiny_dendrite,1
F2368,40015,4-0,B3,407.6,33.6,28.6,0.983,0.0618,3,0.07,1,2,0.052,124.5,spiny_dendrite,0
F2369,40567,4-3,B2,454.7,332.2,44.6,0.189,0.0175,1,2.129,0,0,0.015,108.5,glia_process,0
F2370,40550,6-1,B4,621.0,161.2,38.0,2.22,0.0619,3,0.289,0,1,0.009,110.9,glia_process,0
F2371,40058,3-6,B6,350.4,681.6,69.3,0.271,0.3519,10,1.81,2,11,0.086,141.5,merged_object,1
F2372,40406,6-6,B5,695.9,629.0,60.7,0.202,0.0463,1,1.888,0,4,0.336,126.5,smooth_dendrite,0
F2373,40106,1-2,B4,136.6,297.3,30.1,0.552,0.0265,2,1.914,0,7,0.297,121.5,spiny_dendrite,0
F2374,40563,2-3,B5,240.8,325.0,25.2,0.348,0.0512,2,1.171,1,0,0.019,133.5,glia_process,0
F2375,40197,4-2,B1,451.3,220.0,25.2,0.752,0.0957,5,0.848,0,2,0.076,127.7,spiny_dendrite,0
F2376,40475,2-5,B5,208.2,506.3,37.6,0.315,0.021,2,1.768,5,0,0.041,127.3,axon,0
F2377,40448,4-0,B4,400.8,17.6,16.5,0.615,0.0668,8,1.183,0,8,0.085,124.7,smooth_dendrite,0
F2378,40277,7-1,B2,774.1,189.7,13.5,0.168,0.0165,5,0.541,3,0,0.083,105.3,axon,0
F2379,40449,5-1,B1,535.3,189.4,11.9,1.1,0.0787,3,1.071,1,3,0.56,77.5,smooth_dendrite,0
F2380,40393,1-3,B6,186.1,313.2,32.4,0.835,0.0374,2,1.632,1,12,0.096,151.8,smooth_dendrite,0
F2381,40409,6-7,B5,620.0,751.0,58.7,0.262,0.0186,1,0.393,5,0,0.072,133.7,axon,0
F2382,40585,5-6,B4,594.2,616.7,47.0,0.21,0.1304,8,1.361,0,0,0.116,128.2,glia_process,0
F2383,40382,6-0,B1,664.2,91.3,35.1,1.396,0.0182,2,1.912,1,3,0.174,111.5,smooth_dendrite,0
F2384,40352,1-6,B3,106.5,664.7,108.7,1.637,0.1522,3,1.956,1,4,0.195,117.5,smooth_dendrite,0
F2385,40567,4-3,B2,478.6,390.7,47.3,0.145,0.0177,1,5.166,1,1,0.019,112.4,glia_process,1
F2386,40268,1-5,B1,102.0,525.1,60.8,0.037,0.028,7,0.634,2,1,0.085,108.5,axon,0
F2387,40460,2-0,B6,248.8,23.8,40.4,0.356,0.0429,7,9.715,1,8,0.29,127.1,smooth_dendrite,0
F2388,40209,5-5,B3,566.7,574.5,42.6,0.444,0.0318,3,0.791,1,3,0.187,107.3,spiny_dendrite,0
F2389,40378,6-1,B6,672.4,199.8,26.0,0.579,0.0796,5,0.243,1,2,0.16,116.8,smooth_dendrite,0
F2390,40244,4-4,B2,417.8,451.4,6.8,0.222,0.0375,3,0.799,1,11,0.084,129.3,spiny_dendrite,0
F2391,40024,2-0,B1,200.7,16.7,15.4,0.618,0.0224,6,1.354,1,1,0.151,132.4,axon,0
F2392,40434,1-5,B6,138.6,585.7,16.7,0.313,0.0368,1,2.393,1,5,0.035,112.1,smooth_dendrite,0
F2393,40329,2-1,B4,235.0,161.8,9.6,0.722,0.0351,4,0.395,10,3,0.025,123.9,axon,0
F2394,40416,6-7,B1,657.9,716.2,31.9,2.937,0.0549,3,1.059,1,1,0.037,134.7,smooth_dendrite,0
F2395,40378,6-1,B6,638.6,109.0,12.8,0.83,0.0529,6,0.324,1,5,0.485,114.5,smooth_dendrite,0
F2396,40275,2-2,B6,241.6,283.9,13.6,0.562,0.0813,2,1.102,0,3,0.104,105.8,spiny_dendrite,0
F2397,40123,6-3,B5,653.0,392.2,7.1,0.628,0.034,3,1.666,1,1,0.178,99.3,axon,0
F2398,40380,1-3,B4,173.6,331.9,31.6,0.238,0.0677,2,2.294,6,1,0.06,149.1,axon,0
F2399,40048,3-2,B4,311.2,213.7,27.5,0.667,0.0208,2,1.027,6,1,0.084,118.2,axon,0
F2400,40210,5-4,B4,526.7,403.6,37.0,0.53,0.0431,3,2.36,1,2,0.11,124.0,spiny_dendrite,0
F2401,40186,7-6,B5,783.7,639.7,14.4,0.283,0.0134,1,3.335,6,1,0.137,110.2,axon,1
F2402,40431,0-5,B4,47.5,529.1,9.2,0.132,0.0575,3,0.225,4,1,0.099,89.5,axon,0
F2403,40179,5-6,B2,557.4,657.5,61.8,1.828,0.154,8,0.88,1,6,0.128,124.2,spiny_dendrite,0
F2404,40244,4-4,B2,403.9,434.3,8.8,0.141,0.018,3,1.237,7,3,0.073,129.8,axon,0
F2405,40008,7-1,B6,764.3,173.8,35.2,1.743,0.0378,3,5.292,2,1,0.047,96.9,axon,0
F2406,40233,6-7,B3,658.4,751.4,40.3,1.232,0.0766,1,1.306,1,8,0.218,126.9,spiny_dendrite,0
F2407,40582,5-7,B3,577.2,790.6,20.4,1.179,0.4093,11,0.663,1,0,0.027,132.2,glia_process,1
F2408,40400,5-5,B5,590.3,530.8,73.4,0.089,0.0134,2,2.24,0,2,0.035,118.5,axon,0
F2409,40140,4-1,B1,463.5,137.8,15.7,0.396,0.0106,1,0.676,2,0,0.038,104.4,axon,0
F2410,40580,0-5,B1,12.7,532.2,31.4,0.227,0.2231,7,2.025,0,0,0.05,88.3,glia_process,1
F2411,40405,0-3,B5,8.3,363.1,48.3,0.406,0.0677,7,0.267,1,4,0.304,113.6,smooth_dendrite,0
F2412,40344,2-2,B2,252.5,277.8,12.8,0.353,0.0216,0,3.343,2,1,0.042,111.9,axon,0
F2413,40410,7-1,B3,703.1,115.7,7.7,0.843,0.0661,3,1.927,0,4,0.264,98.7,smooth_dendrite,0
F2414,40550,6-1,B4,690.9,172.4,33.8,1.125,0.0557,6,0.42,0,0,0.013,107.2,glia_process,0
F2415,40331,0-1,B5,92.2,151.7,107.9,0.343,0.0621,4,0.452,0,10,0.094,138.2,smooth_dendrite,0
F2416,40047,0-7,B2,43.6,703.7,20.2,1.323,0.0351,7,1.097,0,4,0.492,129.5,spiny_dendrite,0
F2417,40117,6-3,B5,682.3,395.5,33.0,1.603,0.0464,3,0.562,2,2,0.096,96.2,axon,0
F2418,40535,7-4,B3,785.8,408.9,76.8,0.444,0.1468,2,1.296,3,6,0.135,124.3,merged_object,1
F2419,40105,7-7,B1,730.6,793.9,18.7,0.414,0.0098,8,1.039,1,4,0.039,120.6,spiny_dendrite,0
F2420,40431,0-5,B4,65.4,580.4,15.6,0.127,0.0328,2,0.401,5,2,0.126,87.5,axon,1
F2421,40223,6-6,B2,657.5,655.4,31.7,0.291,0.0127,5,0.259,5,2,0.19,128.6,axon,0
F2422,40263,7-4,B5,779.9,417.0,35.2,0.543,0.1225,1,1.285,0,4,0.045,125.5,spiny_dendrite,0
F2423,40050,5-1,B2,543.4,109.3,6.6,1.139,0.0926,5,0.984,0,2,0.018,79.7,spiny_dendrite,0
F2424,40070,5-5,B6,537.3,571.7,68.7,0.191,0.0054,4,0.805,5,3,0.021,113.4,axon,0
F2425,40063,6-5,B2,660.1,595.2,19.8,0.333,0.0189,6,0.307,2,5,0.075,129.4,axon,0
F2426,40469,1-1,B3,175.1,107.9,55.8,0.844,0.0319,2,1.665,0,2,0.14,128.0,smooth_dendrite,0
F2427,40243,0-4,B6,30.0,499.3,75.0,0.587,0.0233,2,0.822,1,2,0.233,119.7,spiny_dendrite,0
F2428,40511,3-2,B4,380.9,264.1,26.3,0.56,0.0194,3,0.704,1,0,0.088,122.2,glia_process,0
F2429,40374,7-0,B4,794.7,26.8,49.6,0.159,0.0325,3,1.501,3,2,0.046,145.3,axon,0
F2430,40323,7-5,B6,776.6,556.8,47.7,0.458,0.1896,7,2.025,1,6,0.066,124.1,spiny_dendrite,0
F2431,40409,6-7,B5,604.0,739.1,17.7,0.346,0.0266,1,0.387,1,1,0.06,132.5,smooth_dendrite,0
F2432,40503,2-2,B6,206.0,234.9,20.5,0.871,0.0773,3,1.191,0,0,0.034,108.6,glia_process,0
F2433,40081,5-1,B3,577.5,175.5,53.8,0.404,0.0378,2,1.323,3,2,0.138,73.5,axon,0
F2434,40034,0-6,B2,7.2,681.8,14.1,0.187,0.0197,1,4.654,8,1,0.089,125.7,axon,0
F2435,40491,7-2,B5,756.2,257.8,23.5,2.231,0.1215,3,0.63,0,7,0.064,124.8,smooth_dendrite,0
F2436,40588,2-5,B6,242.1,500.9,61.2,0.152,0.1205,10,0.493,0,0,0.039,107.6,glia_process,0
F2437,40263,7-4,B5,778.4,466.4,31.6,0.209,0.097,1,1.396,0,9,0.065,128.6,spiny_dendrite,0
F2438,40266,5-1,B3,534.3,151.4,46.0,0.937,0.0633,3,0.696,2,6,0.195,75.3,spiny_dendrite,0
F2439,40171,2-3,B2,255.7,338.5,27.4,0.638,0.0629,2,0.279,1,5,0.158,131.8,spiny_dendrite,0
F2440,40545,6-6,B2,650.2,647.7,22.7,0.546,0.1057,2,1.974,0,0,0.029,123.8,glia_process,1
F2441,40382,6-0,B1,664.9,47.5,39.4,0.484,0.0234,3,1.056,1,5,0.259,115.0,smooth_dendrite,0
F2442,40014,7-7,B4,741.8,718.6,38.9,0.633,0.0479,1,3.412,1,1,0.043,127.8,axon,0
F2443,40199,2-2,B2,275.1,233.3,28.6,0.811,0.0235,3,1.23,1,4,0.088,115.7,spiny_dendrite,1
F2444,40594,1-3,B5,185.4,397.5,44.6,0.47,0.2543,7,2.645,1,1,0.048,148.6,glia_process,1
F2445,40283,3-0,B6,334.4,82.7,12.0,0.384,0.0345,3,9.594,2,1,0.033,118.7,axon,0
F2446,40187,0-4,B1,46.1,427.2,42.7,0.647,0.0367,3,1.527,2,1,0.286,122.9,axon,0
F2447,40130,4-1,B3,416.6,114.2,29.3,0.804,0.0273,3,0.83,3,2,0.106,113.5,axon,1
F2448,40205,2-6,B5,247.1,615.9,17.0,0.207,0.0433,6,1.252,5,1,0.035,107.7,axon,1
F2449,40529,5-2,B1,520.1,200.5,35.9,0.38,0.1178,2,0.547,0,0,0.082,116.6,glia_process,0
F2450,40382,6-0,B1,696.6,2.5,19.4,0.619,0.0186,2,1.323,0,4,0.126,114.2,smooth_dendrite,0
F2451,40242,5-2,B5,562.7,243.3,11.5,0.649,0.0287,9,1.149,1,6,0.125,125.9,spiny_dendrite,0
F2452,40239,5-0,B4,532.6,88.3,8.0,0.629,0.0878,5,0.475,0,4,0.058,124.6,spiny_dendrite,0
F2453,40446,3-0,B3,315.8,1.1,64.9,0.223,0.0137,2,0.853,1,8,0.144,116.2,smooth_dendrite,0
F2454,40352,1-6,B3,186.0,624.9,127.2,1.419,0.1006,2,1.84,1,5,0.263,115.9,smooth_dendrite,0
F2455,40250,0-0,B3,40.4,43.0,16.9,0.285,0.0173,2,0.574,2,2,0.06,124.1,axon,0
F2456,40315,3-4,B4,335.1,451.5,10.2,0.327,0.0091,2,3.423,7,1,0.127,127.6,axon,0
F2457,40377,7-1,B2,726.3,134.0,13.8,0.653,0.036,1,0.518,1,13,0.068,94.5,smooth_dendrite,0
F2458,40494,3-7,B1,311.4,784.2,154.9,0.553,0.0436,1,2.973,2,1,0.05,141.7,axon,1
F2459,40220,5-3,B5,598.0,387.3,35.2,1.112,0.0903,4,0.815,1,7,0.055,120.9,spiny_dendrite,0
F2460,40387,3-4,B4,365.8,481.5,27.9,0.401,0.0619,2,0.966,1,2,0.194,124.4,smooth_dendrite,0
F2461,40598,2-3,B4,213.6,336.8,14.7,0.057,0.0535,2,0.634,0,0,0.022,124.6,glia_process,1
F2462,40073,4-2,B2,432.9,299.4,25.1,0.191,0.0132,4,1.094,2,1,0.141,137.0,axon,0
F2463,40480,7-6,B1,719.7,668.4,31.9,1.98,0.0173,1,0.898,0,2,0.494,109.9,smooth_dendrite,1
F2464,40477,1-0,B3,165.7,72.4,25.9,0.454,0.546,11,2.063,4,4,0.056,115.0,merged_object,1
F2465,40067,6-1,B5,627.3,171.0,86.2,0.319,0.0674,2,0.776,1,2,0.183,110.5,spiny_dendrite,0
F2466,40504,5-0,B4,590.7,9.0,35.7,0.332,0.0335,4,1.908,1,0,0.108,120.1,glia_process,1
F2467,40592,1-7,B6,196.3,736.8,36.6,0.923,0.163,2,1.051,1,0,0.025,116.8,glia_process,0
F2468,40086,4-0,B4,490.5,71.0,94.4,1.126,0.1038,5,1.923,1,4,0.269,116.3,merged_object,1
F2469,40420,5-7,B2,555.7,759.1,45.8,1.793,0.0551,5,0.448,1,11,0.186,123.6,smooth_dendrite,1
F2470,40161,3-0,B4,325.9,3.3,60.1,0.162,0.0264,1,2.219,1,2,0.063,120.6,spiny_dendrite,0
F2471,40311,0-7,B1,36.4,752.7,30.1,1.057,0.0364,3,0.981,2,3,0.131,116.4,spiny_dendrite,0
F2472,40219,2-5,B6,208.6,506.6,39.6,1.066,0.0166,1,0.295,0,5,0.053,126.2,spiny_dendrite,0
F2473,40322,5-5,B2,552.7,519.0,36.5,0.383,0.0142,5,1.677,2,5,0.065,108.8,axon,0
F2474,40091,3-2,B6,386.3,262.3,39.1,0.558,0.1495,1,1.25,1,13,0.051,120.4,spiny_dendrite,0
F2475,40423,6-7,B3,675.8,734.4,21.9,0.304,0.0224,3,1.125,3,1,0.042,134.7,axon,0
F2476,40559,1-7,B6,113.8,723.0,15.3,0.163,0.0566,1,1.218,0,0,0.006,113.8,glia_process,1
F2477,40420,5-7,B2,527.8,730.5,40.6,1.269,0.0263,4,0.516,6,2,0.109,122.4,axon,1
F2478,40180,6-4,B1,619.3,491.5,46.0,1.0,0.0269,3,1.121,2,0,0.136,114.8,axon,0
F2479,40471,3-1,B1,361.5,177.5,35.2,0.211,0.0197,2,1.328,0,5,0.077,123.5,smooth_dendrite,0
F2480,40172,3-5,B2,368.0,557.4,66.9,1.025,0.0201,3,0.969,1,3,0.038,123.3,spiny_dendrite,1
F2481,40192,5-3,B6,540.0,304.5,28.9,0.682,0.027,4,1.083,0,2,0.04,116.2,spiny_dendrite,0
F2482,40345,1-4,B1,182.7,434.0,14.4,0.385,0.1103,10,1.607,0,2,0.063,111.4,smooth_dendrite,1
F2483,40375,4-7,B6,454.8,746.3,22.5,0.209,0.0259,3,1.304,1,3,0.058,127.5,smooth_dendrite,0
F2484,40110,0-5,B1,37.5,573.2,20.1,0.184,0.0415,2,0.792,1,3,0.069,92.0,axon,0
F2485,40373,5-5,B3,538.4,595.5,13.0,0.331,0.0536,2,0.779,0,1,0.159,106.7,smooth_dendrite,0
F2486,40395,5-6,B4,574.5,695.4,35.4,0.384,0.0647,2,1.278,1,3,0.254,129.2,smooth_dendrite,0
F2487,40541,4-7,B3,409.0,762.0,13.2,0.283,0.0247,2,0.446,2,1,0.088,124.0,glia_process,0
F2488,40461,0-6,B2,31.8,637.7,29.6,0.533,0.0842,3,4.466,0,3,0.37,129.3,smooth_dendrite,0
F2489,40449,5-1,B1,518.7,111.8,22.6,0.959,0.0248,3,0.657,7,1,0.475,79.8,axon,0
F2490,40365,3-0,B1,341.6,82.9,35.5,0.808,0.0112,2,0.587,3,1,0.063,124.2,axon,0
F2491,40095,1-7,B1,145.2,741.7,26.1,0.407,0.0915,4,0.99,1,3,0.218,112.3,merged_object,1
F2492,40095,1-7,B1,192.3,783.4,25.6,0.61,0.023,3,0.722,0,4,0.196,112.4,spiny_dendrite,0
F2493,40471,3-1,B1,309.5,179.3,18.2,0.39,0.0254,1,1.358,0,6,0.083,122.2,smooth_dendrite,0
F2494,40154,2-7,B2,271.0,729.9,12.7,0.432,0.0247,5,0.72,2,1,0.214,127.9,axon,0
F2495,40419,0-1,B2,59.8,171.9,19.7,0.363,0.0314,2,1.939,1,0,0.198,137.9,axon,0
F2496,40484,0-1,B2,65.4,123.4,32.8,1.337,0.031,13,2.143,1,10,0.086,146.1,smooth_dendrite,0
F2497,40141,4-2,B2,403.8,232.1,42.4,0.402,0.0136,2,4.091,2,1,0.035,136.9,axon,0
F2498,40415,0-5,B5,55.3,528.1,104.1,0.945,0.0348,4,1.102,0,5,0.071,90.8,smooth_dendrite,0
F2499,40495,5-2,B6,526.8,285.6,17.8,0.814,0.0873,2,1.619,0,10,0.334,119.2,smooth_dendrite,0
F2500,40573,3-0,B5,353.5,26.5,21.7,0.451,0.0361,5,0.659,0,0,0.017,122.3,glia_process,1
F2501,40077,6-4,B5,615.7,487.8,160.0,0.558,0.036,1,2.289,0,6,0.162,112.1,spiny_dendrite,0
F2502,40222,4-3,B6,408.6,351.3,49.7,0.736,0.0165,2,0.462,3,1,0.039,106.9,axon,1
F2503,40458,7-3,B3,720.3,308.2,10.8,0.631,0.0629,1,1.599,0,2,0.142,117.4,smooth_dendrite,0
F2504,40280,4-4,B6,456.4,488.0,22.8,0.557,0.0345,1,0.99,1,3,0.025,132.6,spiny_dendrite,1
F2505,40276,4-3,B5,440.0,340.1,111.1,0.998,0.0155,3,1.417,2,4,0.12,111.2,axon,0
F2506,40429,6-1,B6,696.3,193.9,66.7,0.591,0.0889,1,1.087,1,6,0.252,114.4,smooth_dendrite,0
F2507,40133,7-2,B5,759.5,244.9,39.0,0.632,0.0601,11,1.874,1,2,0.174,123.3,axon,0
F2508,40301,0-5,B2,1.3,549.3,31.6,0.497,0.0655,2,0.437,2,3,0.04,98.5,axon,0
F2509,40172,3-5,B2,373.3,557.3,89.9,0.787,0.0337,3,1.847,1,4,0.06,127.3,spiny_dendrite,0
F2510,40029,3-3,B2,391.9,363.7,35.4,0.127,0.0513,3,0.345,0,7,0.049,113.5,spiny_dendrite,0
F2511,40555,5-2,B6,519.0,261.9,28.2,0.846,0.1012,2,0.403,1,0,0.093,117.1,glia_process,0
F2512,40379,4-3,B6,450.2,339.2,39.7,0.775,0.0153,3,1.73,1,7,0.046,112.9,smooth_dendrite,1
F2513,40014,7-7,B4,759.1,786.7,46.3,0.871,0.1229,2,3.522,0,4,0.115,125.9,spiny_dendrite,0
F2514,40066,3-0,B4,355.6,61.6,26.3,0.242,0.0042,3,4.338,2,4,0.101,117.6,axon,0
F2515,40094,2-3,B5,219.9,378.7,21.2,0.174,0.0113,1,0.918,6,1,0.088,126.2,axon,1
F2516,40071,5-4,B3,580.0,451.7,94.2,0.178,0.0704,3,6.23,0,2,0.109,134.6,spiny_dendrite,0
F2517,40455,3-0,B5,306.4,13.7,18.2,0.23,0.0602,6,1.494,0,1,0.167,120.0,smooth_dendrite,1
F2518,40284,4-7,B3,498.5,703.9,11.7,0.332,0.0352,2,1.837,0,17,0.363,125.2,spiny_dendrite,0
F2519,40196,2-0,B6,213.8,82.5,17.7,0.534,0.0467,6,0.757,2,1,0.086,131.8,axon,0
F2520,40048,3-2,B4,325.6,228.4,42.2,1.984,0.192,7,1.394,2,3,0.204,116.9,merged_object,1
F2521,40510,6-1,B3,605.0,121.7,26.4,0.582,0.096,9,1.103,0,1,0.042,118.3,glia_process,0
F2522,40571,7-0,B3,765.0,63.6,50.3,1.327,0.2921,6,5.383,2,3,0.094,146.2,merged_object,1
F2523,40255,1-2,B3,119.8,259.6,9.6,0.188,0.216,4,1.609,1,2,0.079,121.5,spiny_dendrite,0
F2524,40286,5-0,B1,524.2,92.7,22.4,1.723,0.0211,2,3.36,3,0,0.063,121.3,axon,1
F2525,40271,2-5,B2,210.4,568.9,66.2,1.123,0.0315,2,0.398,0,4,0.095,114.8,spiny_dendrite,0
F2526,40483,5-0,B6,529.9,25.2,15.7,1.162,0.0097,5,0.419,1,5,0.067,114.0,smooth_dendrite,0
F2527,40005,5-0,B2,503.3,49.7,99.6,0.214,0.0425,1,1.739,3,2,0.076,115.7,axon,0
F2528,40290,5-6,B5,540.3,616.0,55.0,0.591,0.062,3,0.728,0,6,0.509,133.8,spiny_dendrite,0
F2529,40339,5-2,B2,501.8,283.9,86.1,0.636,0.0165,9,1.278,2,1,0.108,109.5,axon,0
F2530,40072,7-5,B1,784.8,531.4,9.9,0.337,0.0408,1,1.103,5,2,0.114,110.9,axon,1
F2531,40067,6-1,B5,616.9,147.9,42.8,0.327,0.0214,0,0.654,4,1,0.146,111.4,axon,0
F2532,40299,3-2,B1,338.0,221.7,94.1,0.522,0.0464,8,1.6,4,1,0.112,119.7,axon,0
F2533,40006,7-6,B4,735.1,666.2,21.5,2.021,0.0189,1,1.184,1,4,0.034,108.7,spiny_dendrite,0
F2534,40285,6-5,B6,615.9,524.5,12.7,0.317,0.1476,3,0.849,0,1,0.097,136.6,spiny_dendrite,0
F2535,40313,7-6,B1,762.1,684.3,58.7,0.271,0.072,10,2.221,3,6,0.119,111.7,axon,0
F2536,40372,0-4,B5,47.7,443.6,27.6,0.131,0.0087,1,1.411,1,0,0.091,123.8,axon,0
F2537,40347,5-1,B6,584.4,179.2,21.8,0.546,0.0267,2,2.112,1,8,0.274,82.4,smooth_dendrite,0
F2538,40326,7-2,B4,791.0,245.4,29.4,0.315,0.0659,11,0.426,1,13,0.191,122.1,spiny_dendrite,0
F2539,40064,2-3,B1,205.2,308.8,38.0,1.24,0.0706,2,3.049,1,9,0.044,119.7,spiny_dendrite,0
F2540,40412,5-6,B4,542.3,611.1,23.1,0.422,0.0346,2,0.658,2,2,0.075,126.1,axon,1
F2541,40223,6-6,B2,618.3,689.1,34.9,0.845,0.0389,7,0.29,1,6,0.321,128.5,spiny_dendrite,0
F2542,40120,4-5,B3,421.9,503.0,11.5,0.809,0.0305,1,3.122,1,0,0.049,119.9,axon,0
F2543,40143,2-7,B3,262.7,730.4,47.7,0.283,0.0776,4,1.393,0,3,0.132,128.5,spiny_dendrite,0
F2544,40416,6-7,B1,655.3,728.5,45.1,1.663,0.0423,4,1.135,2,0,0.04,132.2,axon,0
F2545,40389,4-3,B1,475.4,357.5,14.3,0.293,0.0723,0,1.172,2,3,0.065,105.4,axon,0
F2546,40457,6-0,B5,610.5,74.1,33.1,0.445,0.0742,3,9.296,0,4,0.034,112.1,smooth_dendrite,0
F2547,40443,6-0,B6,634.7,94.3,24.5,0.445,0.0048,5,0.486,4,2,0.025,110.0,axon,0
F2548,40115,2-7,B4,288.5,749.0,24.8,0.449,0.0682,4,0.318,1,5,0.178,135.2,spiny_dendrite,1
F2549,40367,7-3,B1,746.7,338.9,92.7,0.647,0.0184,1,0.329,2,1,0.04,130.0,axon,0
F2550,40558,6-6,B1,661.0,645.6,44.3,0.524,0.0912,10,2.546,1,2,0.091,120.6,glia_process,0
F2551,40085,5-0,B4,544.9,43.4,54.9,1.004,0.0123,19,2.395,4,1,0.057,120.3,axon,0
F2552,40489,4-6,B5,447.5,600.9,9.8,0.106,0.0442,2,2.747,3,2,0.088,147.5,axon,1
F2553,40432,0-2,B6,15.8,270.0,35.6,0.513,0.0185,3,1.38,4,0,0.055,134.8,axon,0
F2554,40220,5-3,B5,591.0,312.6,34.4,0.758,0.0643,2,1.128,2,1,0.039,117.8,axon,0
F2555,40015,4-0,B3,487.4,80.3,51.5,0.278,0.0666,6,0.084,2,1,0.056,125.7,spiny_dendrite,1
F2556,40291,3-6,B3,385.9,657.8,37.7,0.468,0.0665,4,2.157,4,1,0.086,141.2,axon,0
F2557,40031,3-1,B4,364.5,151.2,12.5,1.387,0.076,4,0.689,0,10,0.21,130.1,spiny_dendrite,1
F2558,40486,6-5,B5,619.2,562.1,24.7,0.43,0.0145,1,2.124,4,1,0.14,126.1,axon,0
F2559,40300,6-3,B6,692.8,388.2,42.6,0.287,0.0117,3,1.013,3,1,0.105,110.5,axon,0
F2560,40029,3-3,B2,392.7,315.6,61.5,0.187,0.1032,9,0.462,1,5,0.082,112.1,merged_object,1
F2561,40056,5-3,B5,547.4,319.7,37.6,1.115,0.018,1,1.426,3,2,0.241,114.0,axon,1
F2562,40169,6-7,B3,697.0,750.5,43.3,0.541,0.0567,2,9.337,0,15,0.089,124.9,spiny_dendrite,0
F2563,40350,6-4,B5,657.0,494.1,20.1,2.243,0.0161,3,1.825,0,1,0.068,126.3,smooth_dendrite,0
F2564,40227,0-7,B2,61.4,787.3,60.5,0.165,0.0612,8,2.421,2,5,0.176,121.7,merged_object,1
F2565,40449,5-1,B1,525.3,101.1,18.8,1.179,0.0449,3,0.734,1,3,0.404,78.4,smooth_dendrite,1
F2566,40377,7-1,B2,731.6,141.7,24.0,1.017,0.0233,2,0.566,0,7,0.104,95.7,smooth_dendrite,0
F2567,40404,3-4,B3,301.6,441.1,21.3,0.374,0.0305,5,1.042,1,1,0.051,124.2,smooth_dendrite,0
F2568,40455,3-0,B5,337.5,20.6,43.9,0.112,0.0202,4,2.197,2,0,0.082,116.7,axon,0
F2569,40152,6-3,B5,664.9,386.9,14.8,0.422,0.1411,2,0.531,0,5,0.048,99.4,spiny_dendrite,1
F2570,40161,3-0,B4,300.3,3.2,40.4,0.136,0.0251,1,2.38,0,2,0.059,122.2,spiny_dendrite,0
F2571,40319,0-7,B3,8.1,767.4,51.1,0.681,0.0338,4,0.888,0,8,0.114,120.8,spiny_dendrite,0
F2572,40183,6-4,B5,692.3,440.7,26.3,0.518,0.0594,6,3.87,0,5,0.128,120.1,spiny_dendrite,0
F2573,40269,7-0,B4,710.6,76.2,13.2,0.127,0.0083,0,0.484,3,1,0.126,141.4,axon,0
F2574,40004,6-1,B5,630.4,198.8,49.2,0.258,0.0206,3,0.319,1,7,0.039,104.8,spiny_dendrite,0
