synapse_id,pre_root_id,post_root_id,pre_cell_type,post_cell_type,region,x_um,y_um,z_um,size_vx
2213,100221,100263,basket,martinotti,L4,8.3,381.9,140.8,605
2214,100203,100065,L5_pyr,L23_pyr,L2/3,195.8,291.3,-8.6,134
2215,100146,100277,L4_exc,martinotti,L4,-6.1,277.0,95.5,480
2216,100248,100058,basket,L23_pyr,L2/3,120.2,221.3,146.7,1330
2217,100273,100141,martinotti,L4_exc,L4,187.9,333.1,206.1,182
2218,100052,100106,L23_pyr,L4_exc,L4,164.0,341.0,71.4,238
2219,100017,100002,L23_pyr,L23_pyr,L2/3,-10.9,188.5,228.8,108
2220,100133,100158,L4_exc,L4_exc,L4,59.1,401.0,191.4,161
2221,100016,100030,L23_pyr,L23_pyr,L2/3,266.8,276.4,-20.6,63
2222,100006,100246,L23_pyr,basket,L2/3,255.8,106.5,68.7,83
2223,100081,100294,L23_pyr,vip,L5,192.6,513.8,268.2,257
2224,100286,100180,vip,L5_pyr,L5,225.5,492.9,146.7,155
2225,100068,100177,L23_pyr,L5_pyr,L5,118.3,450.0,226.3,371
2226,100042,100293,L23_pyr,,L4,307.6,367.8,180.1,162
2227,100150,100211,L4_exc,L5_pyr,L5,205.7,654.4,120.7,339
2228,100204,100274,L5_pyr,martinotti,L2/3,260.3,239.0,98.1,197
2229,100101,100271,L4_exc,martinotti,L5,112.4,487.1,242.1,317
2230,100013,100052,L23_pyr,L23_pyr,L2/3,286.6,243.9,43.2,73
2231,100006,100175,L23_pyr,L5_pyr,L5,215.7,675.4,161.2,78
2232,100166,100130,L5_pyr,L4_exc,L4,257.8,307.5,239.6,100
2233,100260,100128,basket,L4_exc,L4,280.8,284.3,191.7,111
2234,100014,100218,L23_pyr,L5_pyr,L5,246.2,509.9,56.6,93
2235,100200,100014,L5_pyr,L23_pyr,L2/3,37.9,343.8,237.2,415
2236,100081,100066,L23_pyr,L23_pyr,L2/3,31.1,233.8,90.0,107
2237,100145,100148,L4_exc,L4_exc,L4,224.9,289.3,204.8,202
2238,100087,100295,L23_pyr,vip,L2/3,77.3,298.9,130.3,313
2239,100098,100144,L4_exc,L4_exc,L4,301.8,336.7,228.0,104
2240,100033,100078,L23_pyr,L23_pyr,L2/3,154.1,207.1,261.8,268
2241,100041,100290,L23_pyr,vip,L5,6.8,493.8,203.1,80
2242,100267,100075,martinotti,L23_pyr,L2/3,79.8,307.2,279.2,228
2243,100282,100293,martinotti,vip,L4,311.9,375.6,221.2,143
2244,100124,100210,L4_exc,L5_pyr,L5,-6.2,495.0,188.0,272
2245,100197,100205,L5_pyr,,L5,63.4,625.5,51.3,307
2246,100100,100144,L4_exc,L4_exc,L4,294.6,369.4,219.6,103
2247,100135,100052,L4_exc,L23_pyr,L2/3,229.5,220.1,116.8,504
2248,100297,100147,vip,L4_exc,L4,188.1,348.4,172.7,198
2249,100023,100252,L23_pyr,basket,L4,84.4,276.5,180.3,651
2250,100102,100117,L4_exc,L4_exc,L4,100.9,337.5,215.7,74
2251,100220,100275,L5_pyr,martinotti,L5,267.4,513.0,161.9,38
2252,100031,100226,L23_pyr,basket,L4,50.3,335.8,1.8,291
2253,100234,100149,basket,L4_exc,L4,51.9,314.6,89.4,471
2254,100050,100252,L23_pyr,basket,L4,29.2,332.8,257.7,63
2255,100262,100180,martinotti,L5_pyr,L5,317.2,527.4,178.7,202
2256,100114,100010,L4_exc,L23_pyr,L2/3,280.2,193.8,231.4,82
2257,100164,100188,L5_pyr,L5_pyr,L5,274.0,509.1,177.3,254
2258,100276,100185,martinotti,L5_pyr,L5,222.5,677.2,281.3,241
2259,100254,100189,basket,L5_pyr,L5,66.4,535.9,154.3,843
2260,100280,100272,martinotti,martinotti,L2/3,90.0,213.1,186.3,172
2261,100006,100020,L23_pyr,L23_pyr,L2/3,149.0,184.9,155.4,101
2262,100180,100193,L5_pyr,L5_pyr,L5,328.3,633.1,245.6,70
2263,100281,100188,martinotti,L5_pyr,L5,327.1,565.9,180.6,297
2264,100002,100244,L23_pyr,basket,L2/3,45.1,312.6,79.2,271
2265,100151,100261,L4_exc,martinotti,L5,143.8,628.0,149.1,363
2266,100277,100118,martinotti,L4_exc,L4,78.1,395.4,268.4,103
2267,100258,100130,basket,L4_exc,L4,308.9,289.7,242.3,172
2268,100169,100123,L5_pyr,L4_exc,L4,192.3,297.3,184.2,188
2269,100279,100215,martinotti,L5_pyr,L5,-10.2,554.7,229.9,764
2270,100183,100227,L5_pyr,basket,L5,170.3,507.1,19.0,88
2271,100060,100144,L23_pyr,L4_exc,L4,302.5,333.9,229.2,131
2272,100022,100267,L23_pyr,martinotti,L2/3,114.5,163.6,44.7,165
2273,100094,100253,L4_exc,basket,L2/3,233.9,180.8,163.5,94
2274,100246,100049,basket,L23_pyr,L2/3,19.0,149.8,140.0,186
2275,100254,100249,basket,basket,L4,202.8,435.1,79.0,120
2276,100125,100148,L4_exc,L4_exc,L4,184.9,278.3,130.5,129
2277,100233,100026,basket,L23_pyr,L2/3,168.7,232.2,286.9,236
2278,100054,100084,L23_pyr,L23_pyr,L2/3,153.2,206.4,48.2,202
2279,100220,100168,L5_pyr,L5_pyr,L5,85.0,488.5,298.9,100
2280,100002,100278,L23_pyr,martinotti,L2/3,262.8,305.5,231.0,87
2281,100172,100250,L5_pyr,basket,L4,219.2,332.2,208.2,150
2282,100292,100227,vip,basket,L5,115.2,472.4,-3.3,239
2283,100135,100078,L4_exc,L23_pyr,L2/3,179.8,269.7,284.8,172
2284,100263,100021,martinotti,L23_pyr,L2/3,129.7,246.7,102.5,238
2285,100197,100104,L5_pyr,L4_exc,L4,26.5,447.0,293.6,654
2286,100183,100261,L5_pyr,martinotti,L5,164.7,594.9,100.1,222
2287,100252,100043,basket,L23_pyr,L2/3,201.5,174.0,119.4,255
2288,100128,100108,L4_exc,L4_exc,L4,236.4,366.3,99.8,99
2289,100140,100254,L4_exc,basket,L4,249.3,300.9,258.0,111
2290,100166,100240,L5_pyr,,L5,109.8,469.4,110.2,355
2291,100175,100215,L5_pyr,L5_pyr,L5,25.8,571.7,276.4,400
2292,100172,100177,L5_pyr,L5_pyr,L5,61.8,477.2,270.3,499
2293,100004,100020,L23_pyr,L23_pyr,L2/3,138.6,179.9,114.0,207
2294,100012,100151,L23_pyr,L4_exc,L4,31.7,423.2,78.5,145
2295,100130,100224,L4_exc,basket,L5,93.6,532.6,92.3,94
2296,100226,100001,basket,L23_pyr,L2/3,100.7,240.4,17.5,532
2297,100205,100187,L5_pyr,L5_pyr,L5,26.3,655.1,66.5,188
2298,100073,100075,L23_pyr,L23_pyr,L2/3,67.9,284.1,253.6,75
2299,100109,100116,L4_exc,L4_exc,L4,128.4,355.3,25.1,42
2300,100219,100286,L5_pyr,vip,L5,231.6,499.3,119.7,89
2301,100171,100205,L5_pyr,L5_pyr,L5,48.7,634.7,8.1,194
2302,100049,100149,L23_pyr,L4_exc,L4,78.8,320.2,85.4,141
2303,100050,100231,L23_pyr,basket,L2/3,60.0,300.1,96.9,256
2304,100073,100071,L23_pyr,L23_pyr,L2/3,72.2,232.6,187.0,209
2305,100275,100191,martinotti,L5_pyr,L5,164.2,536.0,283.7,391
2306,100161,100166,L5_pyr,L5_pyr,L5,187.6,525.2,78.7,96
2307,100022,100124,L23_pyr,L4_exc,L4,50.3,337.4,156.3,157
2308,100042,100168,L23_pyr,,L5,61.6,515.9,234.0,274
2309,100061,100107,L23_pyr,L4_exc,L4,106.2,299.7,125.4,283
2310,100079,100038,L23_pyr,L23_pyr,L2/3,35.3,258.5,90.2,212
2311,100255,100123,basket,L4_exc,L4,202.0,326.8,152.4,492
2312,100061,100125,L23_pyr,L4_exc,L4,161.5,402.1,14.4,190
2313,100099,100070,L4_exc,L23_pyr,L2/3,308.9,156.8,285.1,187
2314,100039,100079,L23_pyr,L23_pyr,L2/3,223.4,214.9,197.2,94
2315,100251,100203,basket,L5_pyr,L5,260.0,478.4,77.5,718
2316,100011,100067,L23_pyr,L23_pyr,L2/3,45.2,244.8,98.5,156
2317,100236,100114,basket,L4_exc,L4,76.2,380.5,268.2,1457
2318,100040,100248,L23_pyr,basket,L2/3,289.5,304.4,101.8,202
2319,100158,100055,L4_exc,L23_pyr,L2/3,41.3,119.6,192.4,226
2320,100128,100246,L4_exc,basket,L2/3,202.0,89.1,56.2,128
2321,100076,100274,L23_pyr,martinotti,L2/3,272.6,258.8,121.1,362
2322,100079,100171,L23_pyr,L5_pyr,L5,126.7,494.7,198.8,169
2323,100294,100057,vip,L23_pyr,L2/3,102.1,157.1,193.9,129
2324,100112,100116,L4_exc,L4_exc,L4,87.8,378.0,23.3,270
2325,100174,100090,L5_pyr,L23_pyr,L2/3,-2.1,267.6,290.6,90
2326,100218,100129,L5_pyr,L4_exc,L4,167.3,444.6,134.2,106
2327,100150,100242,L4_exc,basket,L4,240.9,329.5,288.8,161
2328,100263,100083,martinotti,L23_pyr,L2/3,230.3,263.3,122.6,318
2329,100101,100234,L4_exc,basket,L4,172.8,299.6,-9.9,107
2330,100156,100224,L4_exc,basket,L5,48.0,526.8,129.3,445
2331,100190,100139,L5_pyr,L4_exc,L4,275.1,429.1,208.7,422
2332,100268,100278,martinotti,martinotti,L2/3,225.3,265.7,200.2,790
2333,100246,100040,basket,L23_pyr,L2/3,257.2,170.9,157.0,141
2334,100220,100270,L5_pyr,martinotti,L5,146.9,505.3,279.7,294
2335,100159,100136,L4_exc,L4_exc,L4,268.2,379.4,241.6,347
2336,100082,100208,L23_pyr,L5_pyr,L5,301.4,651.2,89.8,236
2337,100145,100300,L4_exc,vip,L2/3,166.7,131.0,85.0,135
2338,100219,100168,L5_pyr,L5_pyr,L5,48.5,511.7,246.9,473
2339,100210,100169,L5_pyr,L5_pyr,L5,-41.9,464.4,268.1,254
2340,100158,100272,L4_exc,martinotti,L2/3,3.6,195.2,212.3,229
2341,100190,100284,L5_pyr,martinotti,L5,232.8,483.4,160.1,160
2342,100195,100261,L5_pyr,martinotti,L5,180.0,534.4,136.4,41
2343,100185,100041,L5_pyr,L23_pyr,L2/3,32.2,291.3,260.2,716
2344,100246,100159,basket,L4_exc,L4,260.0,304.9,287.2,311
2345,100264,100263,martinotti,martinotti,L4,-15.6,380.0,178.3,174
2346,100209,100049,L5_pyr,L23_pyr,L2/3,4.3,156.8,89.8,183
2347,100047,100253,L23_pyr,basket,L2/3,251.2,192.8,181.0,145
2348,100200,100287,L5_pyr,vip,L4,223.4,318.6,14.3,334
2349,100015,100253,L23_pyr,basket,L2/3,243.7,198.9,145.9,200
2350,100146,100149,L4_exc,L4_exc,L4,46.0,295.6,108.5,68
2351,100020,100250,L23_pyr,basket,L4,222.6,272.9,148.1,179
2352,100005,100130,L23_pyr,L4_exc,L4,291.2,328.1,203.5,72
2353,100121,100263,L4_exc,martinotti,L4,53.3,408.4,138.2,56
2354,100059,100229,L23_pyr,basket,L2/3,275.3,227.4,164.5,426
2355,100197,100188,L5_pyr,L5_pyr,L5,338.7,540.4,187.7,357
2356,100265,100266,martinotti,martinotti,L5,312.6,538.8,114.7,583
2357,100023,100063,L23_pyr,L23_pyr,L2/3,239.1,90.2,278.3,541
2358,100215,100112,L5_pyr,L4_exc,L4,34.1,414.7,31.0,97
2359,100033,100292,L23_pyr,vip,L2/3,31.4,239.7,249.1,204
2360,100113,100108,L4_exc,L4_exc,L4,198.3,366.1,84.8,124
2361,100275,100189,martinotti,L5_pyr,L5,27.8,473.7,183.9,84
2362,100123,100213,L4_exc,,L5,75.7,483.9,64.8,87
2363,100122,100239,L4_exc,basket,L2/3,109.5,200.1,314.5,125
2364,100026,100202,L23_pyr,L5_pyr,L5,82.3,486.5,280.8,135
2365,100005,100094,L23_pyr,L4_exc,L4,109.7,336.7,289.5,195
2366,100075,100027,L23_pyr,L23_pyr,L2/3,62.2,275.5,217.2,102
2367,100001,100096,L23_pyr,,L4,72.3,329.4,177.7,132
2368,100171,100160,L5_pyr,L4_exc,L4,327.0,307.7,176.6,86
2369,100059,100263,L23_pyr,martinotti,L4,2.5,372.9,219.7,334
2370,100235,100281,basket,martinotti,L4,18.4,449.3,159.1,124
2371,100062,100300,L23_pyr,vip,L2/3,122.8,98.1,155.2,121
2372,100175,100205,L5_pyr,L5_pyr,L5,75.2,647.0,86.0,129
2373,100006,100244,L23_pyr,basket,L2/3,36.4,279.5,97.0,73
2374,100025,100065,L23_pyr,L23_pyr,L2/3,106.1,234.1,5.8,167
2375,100256,100159,basket,L4_exc,L4,209.5,304.8,259.8,227
2376,100265,100220,martinotti,L5_pyr,L5,242.4,567.5,155.5,242
2377,100055,100178,L23_pyr,L5_pyr,L5,289.7,587.1,172.4,520
2378,100240,100127,basket,L4_exc,L4,184.8,324.5,115.9,53
2379,100202,100169,L5_pyr,L5_pyr,L5,-0.4,452.2,202.6,219
2380,100201,100153,L5_pyr,L4_exc,L4,40.0,405.8,246.3,161
2381,100093,100169,L4_exc,L5_pyr,L5,15.3,474.9,250.2,298
2382,100035,100251,L23_pyr,basket,L2/3,262.6,111.3,211.9,169
2383,100026,100090,L23_pyr,L23_pyr,L2/3,22.5,217.8,277.7,227
2384,100174,100202,L5_pyr,L5_pyr,L5,41.2,439.4,277.3,179
2385,100079,100239,L23_pyr,basket,L2/3,106.7,125.0,299.9,184
2386,100166,100267,L5_pyr,martinotti,L2/3,93.8,168.7,-22.4,133
2387,100098,100205,L4_exc,L5_pyr,L5,119.3,621.6,86.8,144
2388,100256,100163,basket,L5_pyr,L5,176.2,499.0,148.1,180
2389,100199,100014,L5_pyr,L23_pyr,L2/3,49.0,292.9,271.1,263
2390,100095,100032,L4_exc,L23_pyr,L2/3,63.5,253.9,208.4,174
2391,100296,100262,vip,martinotti,L2/3,120.8,285.8,17.1,163
2392,100014,100148,L23_pyr,L4_exc,L4,186.5,314.1,174.3,113
2393,100176,100129,L5_pyr,L4_exc,L4,251.1,434.1,115.7,239
2394,100095,100126,L4_exc,L4_exc,L4,47.6,407.1,32.2,153
2395,100294,100123,vip,L4_exc,L4,180.7,314.0,157.2,145
2396,100202,100032,L5_pyr,L23_pyr,L2/3,55.5,296.7,209.3,267
2397,100165,100185,L5_pyr,L5_pyr,L5,266.3,621.4,237.2,81
2398,100094,100092,L4_exc,L4_exc,L4,222.5,418.4,117.7,110
2399,100254,100298,basket,vip,L4,249.2,312.3,243.1,83
2400,100085,100231,L23_pyr,basket,L2/3,93.2,233.3,47.2,276
2401,100293,100243,vip,basket,L2/3,59.7,273.0,61.9,187
2402,100147,100288,L4_exc,vip,L5,83.5,457.4,206.7,670
2403,100199,100152,L5_pyr,L4_exc,L4,-24.0,379.7,103.9,246
2404,100274,100035,martinotti,L23_pyr,L2/3,284.7,104.5,279.8,406
2405,100163,100189,L5_pyr,L5_pyr,L5,43.4,501.5,204.5,335
2406,100286,100249,vip,basket,L4,172.5,494.0,14.9,175
2407,100287,100006,vip,L23_pyr,L2/3,230.8,143.8,158.7,241
2408,100073,100245,L23_pyr,basket,L2/3,38.0,310.0,280.3,93
2409,100048,100042,L23_pyr,L23_pyr,L2/3,172.4,226.9,234.0,119
2410,100264,100248,martinotti,basket,L2/3,243.0,267.4,115.4,201
2411,100227,100030,basket,L23_pyr,L2/3,255.6,323.7,2.4,192
2412,100107,100254,L4_exc,basket,L4,216.7,394.1,209.0,219
2413,100095,100054,L4_exc,L23_pyr,L2/3,135.9,128.4,119.8,345
2414,100047,100134,L23_pyr,L4_exc,L4,155.3,461.4,254.7,304
2415,100015,100034,L23_pyr,L23_pyr,L2/3,258.9,200.1,188.2,255
2416,100019,100012,L23_pyr,L23_pyr,L2/3,142.3,128.6,171.6,74
2417,100016,100038,L23_pyr,L23_pyr,L2/3,122.3,276.8,113.7,213
2418,100228,100227,basket,basket,L5,120.9,498.3,-12.1,329
2419,100210,100290,L5_pyr,vip,L5,-2.0,472.4,208.2,74
2420,100201,100275,L5_pyr,martinotti,L5,265.9,492.7,243.2,190
2421,100135,100228,L4_exc,basket,L5,112.6,728.4,5.8,68
2422,100261,100158,martinotti,L4_exc,L4,54.1,404.0,168.0,328
2423,100003,100206,L23_pyr,L5_pyr,L5,181.2,477.5,95.4,129
2424,100269,100253,martinotti,basket,L2/3,226.4,206.9,95.0,57
2425,100170,100296,L5_pyr,vip,L2/3,160.3,243.5,210.6,312
2426,100030,100022,L23_pyr,L23_pyr,L2/3,135.2,223.5,83.0,1961
2427,100195,100014,L5_pyr,L23_pyr,L2/3,43.7,268.2,244.3,98
2428,100231,100007,basket,L23_pyr,L2/3,158.5,267.1,60.5,254
2429,100027,100095,L23_pyr,L4_exc,L4,178.8,399.9,269.7,65
2430,100078,100274,L23_pyr,martinotti,L2/3,224.3,229.9,129.4,347
2431,100125,100286,L4_exc,vip,L5,219.3,552.8,114.7,146
2432,100011,100111,L23_pyr,L4_exc,L4,7.5,278.1,61.8,277
2433,100045,100019,L23_pyr,L23_pyr,L2/3,112.1,156.8,335.6,122
2434,100074,100071,L23_pyr,L23_pyr,L2/3,4.3,222.5,149.2,182
2435,100264,100017,martinotti,L23_pyr,L2/3,91.1,217.7,44.4,364
2436,100253,100218,basket,L5_pyr,L5,203.0,463.7,26.4,320
2437,100171,100128,L5_pyr,L4_exc,L4,302.1,280.8,187.7,185
2438,100065,100084,L23_pyr,L23_pyr,L2/3,117.3,213.7,51.7,155
2439,100209,100220,L5_pyr,L5_pyr,L5,223.6,541.8,121.0,233
2440,100102,100101,L4_exc,L4_exc,L4,273.5,342.5,103.8,166
2441,100134,100153,L4_exc,L4_exc,L4,91.6,330.3,242.7,210
2442,100165,100137,L5_pyr,L4_exc,L4,43.6,382.9,230.5,99
2443,100275,100151,martinotti,L4_exc,L4,69.7,390.1,110.0,558
2444,100022,100044,L23_pyr,L23_pyr,L2/3,223.1,252.5,209.1,158
2445,100264,100085,martinotti,,L2/3,21.4,279.2,25.1,343
2446,100206,100235,L5_pyr,basket,L5,3.0,517.0,219.7,169
2447,100084,100158,L23_pyr,L4_exc,L4,46.7,396.5,172.6,102
2448,100247,100022,basket,L23_pyr,L2/3,117.6,252.9,51.6,592
2449,100274,100057,martinotti,L23_pyr,L2/3,123.4,152.2,250.8,237
2450,100272,100090,martinotti,L23_pyr,L2/3,21.9,296.8,285.4,265
2451,100042,100138,L23_pyr,L4_exc,L4,293.6,344.1,177.1,310
2452,100251,100174,basket,L5_pyr,L5,18.1,679.3,174.6,659
2453,100144,100286,L4_exc,vip,L5,166.3,577.7,146.2,319
2454,100291,100025,vip,L23_pyr,L2/3,196.4,273.3,174.0,349
2455,100150,100089,L4_exc,,L2/3,114.2,79.1,184.6,254
2456,100002,100046,L23_pyr,L23_pyr,L2/3,248.2,217.6,82.6,260
2457,100113,100217,L4_exc,L5_pyr,L5,112.6,566.6,168.8,259
2458,100174,100238,L5_pyr,basket,L4,111.9,446.2,251.1,150
2459,100275,100040,martinotti,L23_pyr,L2/3,235.0,126.7,174.6,215
2460,100023,100061,L23_pyr,L23_pyr,L2/3,327.3,287.8,145.5,258
2461,100108,100276,L4_exc,martinotti,L4,195.0,417.1,55.8,431
2462,100149,100085,L4_exc,L23_pyr,L2/3,15.2,281.3,51.9,470
2463,100009,100048,L23_pyr,,L2/3,23.2,125.0,108.0,163
2464,100057,100296,L23_pyr,vip,L2/3,172.0,271.2,195.2,224
2465,100275,100108,martinotti,L4_exc,L4,165.2,385.6,61.2,367
2466,100297,100067,vip,L23_pyr,L2/3,57.7,294.8,108.8,156
2467,100141,100131,L4_exc,L4_exc,L4,212.8,448.6,66.7,288
2468,100172,100188,L5_pyr,L5_pyr,L5,265.9,538.2,168.2,144
2469,100083,100013,L23_pyr,L23_pyr,L2/3,120.5,211.5,25.4,277
2470,100112,100022,L4_exc,L23_pyr,L2/3,107.4,235.8,95.4,183
2471,100147,100240,L4_exc,basket,L5,174.3,471.1,169.6,371
2472,100012,100066,L23_pyr,L23_pyr,L2/3,10.7,266.4,92.1,172
2473,100013,100156,L23_pyr,L4_exc,L4,81.7,335.3,57.1,57
2474,100290,100034,vip,L23_pyr,L2/3,262.7,198.9,130.7,92
2475,100191,100175,L5_pyr,L5_pyr,L5,179.1,653.5,183.4,97
2476,100265,100217,martinotti,L5_pyr,L5,110.9,494.0,151.2,136
2477,100114,100159,L4_exc,L4_exc,L4,310.0,310.2,282.4,198
2478,100136,100266,L4_exc,martinotti,L5,298.7,508.8,139.0,65
2479,100106,100249,L4_exc,basket,L4,219.4,422.1,73.4,237
2480,100075,100137,L23_pyr,,L4,46.5,385.0,258.4,121
2481,100160,100284,L4_exc,martinotti,L5,191.2,559.1,171.8,77
2482,100040,100009,L23_pyr,L23_pyr,L2/3,59.7,108.1,260.1,93
2483,100052,100129,L23_pyr,L4_exc,L4,167.6,456.2,125.2,146
2484,100080,100005,L23_pyr,L23_pyr,L2/3,238.2,203.5,145.2,64
2485,100018,100086,L23_pyr,L23_pyr,L2/3,167.4,236.1,72.5,78
2486,100032,100013,L23_pyr,L23_pyr,L2/3,76.7,219.3,29.3,109
2487,100178,100216,L5_pyr,L5_pyr,L5,292.1,641.4,151.1,99
2488,100274,100272,martinotti,martinotti,L2/3,66.7,211.1,230.8,688
2489,100101,100160,L4_exc,L4_exc,L4,318.8,330.5,120.2,94
2490,100226,100031,basket,L23_pyr,L2/3,143.3,303.2,-11.1,173
2491,100065,100231,L23_pyr,basket,L2/3,97.6,248.0,89.6,120
2492,100057,100246,L23_pyr,basket,L2/3,203.4,83.5,82.4,98
2493,100254,100143,basket,L4_exc,L4,31.3,378.0,282.7,349
2494,100178,100208,L5_pyr,L5_pyr,L5,252.4,627.6,96.7,142
2495,100275,100176,martinotti,L5_pyr,L5,283.7,553.5,218.2,350
2496,100163,100195,L5_pyr,L5_pyr,L5,124.5,685.8,142.7,169
2497,100112,100102,L4_exc,L4_exc,L4,89.5,290.3,41.7,151
2498,100182,100297,L5_pyr,vip,L5,277.8,547.7,45.7,216
2499,100129,100075,L4_exc,L23_pyr,L2/3,98.3,313.2,309.5,128
2500,100268,100154,martinotti,L4_exc,L4,113.7,400.0,25.3,122
2501,100285,100157,martinotti,L4_exc,L4,141.3,318.4,28.0,103
2502,100113,100150,L4_exc,L4_exc,L4,120.5,414.7,85.5,424
2503,100106,100244,L4_exc,basket,L2/3,-4.2,228.8,96.2,190
2504,100121,100154,L4_exc,L4_exc,L4,207.0,436.3,49.2,111
2505,100251,100139,basket,L4_exc,L4,298.9,445.2,258.3,303
2506,100265,100178,martinotti,L5_pyr,L5,289.3,564.7,187.8,89
2507,100071,100253,L23_pyr,basket,L2/3,243.8,169.5,148.7,68
2508,100148,100218,L4_exc,L5_pyr,L5,203.9,485.0,74.7,204
2509,100289,100060,vip,L23_pyr,L2/3,63.6,138.9,258.0,334
2510,100051,100011,L23_pyr,L23_pyr,L2/3,22.9,84.5,30.9,130
2511,100113,100137,L4_exc,L4_exc,L4,31.7,470.3,297.2,159
2512,100216,100058,L5_pyr,L23_pyr,L2/3,104.3,205.0,95.3,154
2513,100264,100051,martinotti,L23_pyr,L2/3,4.4,109.5,133.0,393
2514,100112,100260,L4_exc,basket,L4,94.1,390.3,271.0,109
2515,100128,100114,L4_exc,L4_exc,L4,85.8,385.3,252.2,128
2516,100059,100108,L23_pyr,L4_exc,L4,171.7,407.3,69.6,313
2517,100151,100140,L4_exc,L4_exc,L4,28.8,418.8,45.3,112
2518,100148,100223,L4_exc,basket,L5,284.9,646.3,285.3,111
2519,100268,100169,martinotti,L5_pyr,L5,39.3,465.9,203.7,129
2520,100122,100274,L4_exc,martinotti,L2/3,236.8,249.2,114.5,105
2521,100093,100163,L4_exc,L5_pyr,L5,155.6,518.7,189.6,369
2522,100078,100250,L23_pyr,basket,L4,205.4,351.6,196.9,156
2523,100295,100123,vip,L4_exc,L4,127.4,322.5,113.7,326
2524,100226,100183,basket,L5_pyr,L5,174.6,512.8,206.7,232
2525,100095,100180,L4_exc,L5_pyr,L5,280.6,493.4,248.7,181
2526,100245,100128,basket,L4_exc,L4,245.1,290.9,182.0,418
2527,100032,100085,L23_pyr,L23_pyr,L2/3,20.4,302.5,41.3,55
2528,100130,100105,L4_exc,L4_exc,L4,120.0,321.7,152.3,209
2529,100009,100232,L23_pyr,basket,L2/3,245.3,213.6,81.7,69
2530,100039,100057,L23_pyr,L23_pyr,L2/3,134.4,181.1,260.0,341
2531,100161,100140,L5_pyr,L4_exc,L4,28.2,390.9,23.2,98
2532,100230,100218,basket,L5_pyr,L5,210.3,471.1,39.7,120
2533,100119,100140,L4_exc,L4_exc,L4,2.2,382.3,2.1,153
2534,100060,100264,L23_pyr,martinotti,L2/3,169.3,193.6,-22.8,194
2535,100211,100225,L5_pyr,basket,L4,156.6,441.3,316.2,101
2536,100108,100103,L4_exc,L4_exc,L4,84.7,315.0,277.6,62
2537,100005,100241,L23_pyr,basket,L5,296.2,698.0,226.9,545
2538,100286,100166,vip,L5_pyr,L5,216.9,541.2,28.8,107
2539,100243,100003,basket,L23_pyr,L2/3,98.2,221.6,149.1,140
2540,100110,100259,L4_exc,basket,L5,284.9,686.2,222.2,438
2541,100282,100122,martinotti,L4_exc,L4,257.2,379.1,57.7,205
2542,100016,100040,L23_pyr,L23_pyr,L2/3,278.8,154.5,167.9,111
2543,100170,100246,L5_pyr,basket,L2/3,197.0,88.6,37.2,109
2544,100225,100242,basket,basket,L4,216.4,330.4,273.0,254
2545,100273,100032,martinotti,L23_pyr,L2/3,91.1,291.0,236.6,227
2546,100157,100240,L4_exc,basket,L5,133.1,462.0,180.4,203
2547,100279,100173,martinotti,L5_pyr,L5,41.0,627.4,255.9,231
2548,100144,100012,L4_exc,L23_pyr,L2/3,171.1,157.6,170.1,75
2549,100176,100108,L5_pyr,L4_exc,L4,203.1,415.3,91.9,101
2550,100252,100123,basket,L4_exc,L4,150.1,323.4,164.6,262
2551,100025,100262,L23_pyr,martinotti,L2/3,185.4,203.8,7.1,257
2552,100074,100234,L23_pyr,basket,L4,128.1,305.9,19.3,199
2553,100287,100084,vip,L23_pyr,L2/3,141.9,178.5,8.3,296
2554,100173,100137,L5_pyr,L4_exc,L4,15.5,429.5,325.1,153
2555,100177,100119,L5_pyr,L4_exc,L4,249.1,439.4,144.2,109
2556,100158,100210,L4_exc,L5_pyr,L5,-30.6,498.4,225.6,218
2557,100103,100142,L4_exc,L4_exc,L4,262.7,343.5,3.3,164
2558,100046,100267,L23_pyr,martinotti,L2/3,83.3,141.0,24.3,431
2559,100236,100117,basket,L4_exc,L4,114.7,339.9,254.1,201
2560,100094,100232,L4_exc,basket,L2/3,307.2,171.5,73.4,260
2561,100076,100272,L23_pyr,martinotti,L2/3,49.4,273.8,220.9,185
2562,100186,100045,L5_pyr,L23_pyr,L2/3,63.1,133.6,312.7,64
2563,100294,100188,vip,L5_pyr,L5,274.3,522.3,177.8,150
2564,100112,100126,L4_exc,L4_exc,L4,75.2,354.4,49.5,122
2565,100234,100091,basket,L4_exc,L4,252.1,395.3,195.4,279
2566,100264,100226,martinotti,basket,L4,44.7,321.6,-12.0,380
2567,100065,100028,L23_pyr,L23_pyr,L2/3,49.5,61.9,87.2,255
2568,100173,100180,L5_pyr,,L5,273.9,508.3,172.3,139
2569,100101,100274,L4_exc,martinotti,L2/3,257.3,182.3,123.0,169
2570,100254,100207,basket,L5_pyr,L5,-15.1,555.1,50.2,145
2571,100044,100087,L23_pyr,L23_pyr,L2/3,262.1,138.4,55.0,235
2572,100032,100218,L23_pyr,L5_pyr,L5,263.7,503.8,44.7,437
2573,100118,100277,L4_exc,martinotti,L4,30.7,318.0,125.0,290
2574,100132,100155,L4_exc,L4_exc,L4,190.6,347.8,64.3,109
2575,100272,100043,martinotti,L23_pyr,L2/3,147.6,164.9,171.7,243
