10.3389/fcell.2020.00477	Regulation of Neurogenesis by FGF Signaling and Neurogenin in the Invertebrate Chordate Ciona	Frontiers in Cell and Developmental Biol	Neurogenesis is a complex sequence of cellular processes and behaviors driven by the coordinated expression of conserved effectors. The bipolar tail neurons (BTNs) of Ciona develop according to a highly dynamic, yet highly stereotyped developmental program and
10.1101/2022.06.02.494466	Lateral Axonal Modulation is Required for Stimulus-Specific Olfactory Conditioning in Drosophila	bioRxiv	Effective and stimulus-specific learning is essential for animals’ survival. Two major mechanisms are known to aid stimulus-specificity of associative learning. One is accurate stimulus-specific representations in neurons. The second is limited effective tempo
10.1016/j.neuroscience.2026.04.022	Heterogeneous and convoluted morphological features of dendritic spines in the human amygdaloid complex.	Neuroscience	The human amygdaloid complex is connected to cortical and subcortical pathways for sensory and emotional processing, memory, cognition, and social behavior display. Dendritic spines are specialized protrusions that actively fine-tune postsynaptic responses. Th
10.1101/2025.05.08.652799	Stretch and flow at the gliovascular interface: high-fidelity modelling of astrocyte endfeet		Astrocyte endfeet form a near-continuous sheath around the brain’s vasculature, defining the perivascular spaces (PVS) that are crucial for brain fluid flow and solute transport. Yet, their precise physiological role remains poorly understood. Using 3D electro
10.1038/s41598-018-32820-5	Correlated Light-Serial Scanning Electron Microscopy (CoLSSEM) for ultrastructural visualization of single neurons in vivo	Scientific Reports	A challenging aspect of neuroscience revolves around mapping the synaptic connections within neural circuits (connectomics) over scales spanning several orders of magnitude (nanometers to meters). Despite significant improvements in serial section electron mic
10.7554/elife.07919	Functional effects of distinct innervation styles of pyramidal cells by fast spiking cortical interneurons	eLife	Inhibitory interneurons target precise membrane regions on pyramidal cells, but differences in their functional effects on somata, dendrites and spines remain unclear. We analyzed inhibitory synaptic events induced by cortical, fast-spiking (FS) basket cells w
10.1038/s42256-020-00237-3	Neural circuit policies enabling auditable autonomy	Nature Machine Intelligence	
10.1109/tmi.2017.2679713	Deep Learning Segmentation of Optical Microscopy Images Improves 3-D Neuron Reconstruction	IEEE Transactions on Medical Imaging	Digital reconstruction, or tracing, of 3-D neuron structure from microscopy images is a critical step toward reversing engineering the wiring and anatomy of a brain. Despite a number of prior attempts, this task remains very challenging, especially when images
10.1523/jneurosci.0252-06.2006	Recurrent Connection Patterns of Corticostriatal Pyramidal Cells in Frontal Cortex	Journal of Neuroscience	Corticostriatal pyramidal cells are heterogeneous in the frontal cortex. Here, we show that subpopulations of corticostriatal neurons in the rat frontal cortex are selectively connected with each other based on their subcortical targets. Using paired recording
10.1016/j.cub.2023.06.030	Systems neuroscience: Foraging through serotonin's tangled web.	Current Biology	Serotonin signaling is conserved in regulating animal behaviors. A new paper decodes the nonlinear effects of all serotonin receptor combinations on foraging behaviors. The authors introduce a brain-wide multiscale method to dissect receptor dynamics, receptor
10.1523/jneurosci.1385-24.2025	Local Differences in Network Organization in the Auditory and Parietal Cortex, Revealed with Single Neuron Activation	Journal of Neuroscience	The structure of local circuits is highly conserved across the cortex, yet the spatial and temporal properties of population activity differ fundamentally in sensory-level and association-level areas. In the sensory cortex, population activity has a shorter ti
10.1038/nprot.2013.078	Studying synapses in human brain with array tomography and electron microscopy	Nature Protocols	Postmortem studies of synapses in human brain are problematic because of the axial resolution limit of light microscopy and the difficulty in preserving and analyzing ultrastructure with electron microscopy (EM). Array tomography (AT) overcomes these problems 
10.1016/j.neuron.2017.05.027	Neuroanatomy and Global Neuroscience.	Neuron	Our brains are like a dense forest-a complex, seemingly impenetrable terrain of interacting cells mediating cognition and behavior. However, we should view the challenge of understanding the brain with optimism, provided that we choose appropriate strategies f
10.1016/b978-0-12-801075-4.00018-5	Correlation of the same fields imaged in the TEM, confocal, LM, and microCT by image registration: from specimen preparation to displaying a final com	Methods in Cell Biology	Correlated imaging is the process of imaging a specimen with two complementary modalities and then registering and overlaying the fields obtained in each modality to create a composite view. One of the images is made somewhat transparent, allowing detail in th
10.3390/jimaging7060093	Volumetric Semantic Instance Segmentation of the Plasma Membrane of HeLa Cells	bioRxiv	In this work, the unsupervised volumetric semantic segmentation of the plasma membrane of HeLa cells as observed with Serial Block Face Scanning Electron Microscopy is described. The resin background of the images was segmented at different slices of a 3D stac
10.1016/j.isci.2020.101651	Serotonin Signals Overcome Loser Mentality in Drosophila	iScience	Summary Traumatic experiences generate stressful neurological effects in the exposed persons and animals. Previous studies have demonstrated that in many species, including Drosophila, the defeated animal has a higher probability of losing subsequent fights. H
10.1016/j.conb.2020.12.003	Changing memories on the fly: the neural circuits of memory re-evaluation in Drosophila melanogaster.	Current Opinion in Neurobiology	Associative learning leads to modifications in neural networks to assign valence to sensory cues. These changes not only allow the expression of learned behavior but also modulate subsequent learning events. In the brain of the adult fruit fly, Drosophila mela
10.1371/journal.pone.0096485	Structural Synaptic Plasticity Has High Memory Capacity and Can Explain Graded Amnesia, Catastrophic Forgetting, and the Spacing Effect	PLoS ONE	Although already William James and, more explicitly, Donald Hebb's theory of cell assemblies have suggested that activity-dependent rewiring of neuronal networks is the substrate of learning and memory, over the last six decades most theoretical work on memory
