10.1007/s00138-020-01060-x	Deep learning in medical image registration: a survey	Machine Vision and Applications	The establishment of image correspondence through robust image registration is critical to many clinical tasks such as image fusion, organ atlas creation, and tumor growth monitoring and is a very challenging problem. Since the beginning of the recent deep lea
10.7554/elife.65167	Shore crabs reveal novel evolutionary attributes of the mushroom body	bioRxiv	Neural organization of mushroom bodies is largely consistent across insects, whereas the ancestral ground pattern diverges broadly across crustacean lineages, resulting in successive loss of columns and the acquisition of domed centers retaining ancestral Hebb
10.1038/s41593-020-0607-9	Recurrent architecture for adaptive regulation of learning in the insect brain	Nature Neuroscience	Dopaminergic neurons (DANs) drive learning across the animal kingdom, but the upstream circuits that regulate their activity and thereby learning remain poorly understood. We provide a synaptic-resolution connectome of the circuitry upstream of all DANs in a l
10.1017/s1431927616006590	Automated Infrastructure for High-Throughput Acquisition of Serial Section TEM Image Volumes	Microscopy and Microanalysis	CG Robinson, J Price, D Milkie, O Torrens, E Perlman, Z Zheng, RD Fetter, DD Bock; Automated Infrastructure for High-Throughput Acquisition of Serial Secti
10.1093/cercor/bhaa333	Pathways for Contextual Memory: The Primate Hippocampal Pathway to Anterior Cingulate Cortex.	Cerebral Cortex	The anterior cingulate cortex (ACC) is one of the few prefrontal areas that receives robust direct hippocampal terminations. This pathway may enable current context and past experience to influence goal-directed actions and emotional regulation by prefrontal c
10.1007/s10827-015-0574-4	Networks that learn the precise timing of event sequences	Journal of Computational Neuroscience	Neuronal circuits can learn and replay firing patterns evoked by sequences of sensory stimuli. After training, a brief cue can trigger a spatiotemporal pattern of neural activity similar to that evoked by a learned stimulus sequence. Network models show that s
10.1101/2023.05.26.542522	The RNA-binding protein, Imp specifies olfactory navigation circuitry and behavior in Drosophila	bioRxiv	Complex behaviors depend on the precise developmental specification of neuronal circuits, but the relationship between genetic programs for neural development, circuit structure, and behavioral output is often unclear. The central complex (CX) is a conserved s
10.1371/journal.pbio.3003423	Nicotine induces abnormal motor coupling through sensitization of a mechanosensory circuit in Caenorhabditis elegans	PLoS Biology	Nicotine exposure elicits diverse behavioral changes, yet the underlying neural pathways and molecular mechanisms remain incompletely understood. Here, we demonstrate that chronic nicotine exposure markedly increases both the initiation and duration of reversa
10.1016/j.cub.2025.04.027	Neural Circuits Underlying Divergent Visuomotor Strategies of Zebrafish and Danionella cerebrum	Current Biology	Summary: Many animals respond to sensory cues with species-specific coordinated movements1,2. A common visually guided behavior is the optomotor response (OMR), which stabilizes the body by following optic flow induced by displacements in currents3, present ac
10.1109/tmi.2023.3320497	Current Progress and Challenges in Large-Scale 3D Mitochondria Instance Segmentation	IEEE Transactions on Medical Imaging	In this paper, we present the results of the MitoEM challenge on mitochondria 3D instance segmentation from electron microscopy images, organized in conjunction with the IEEE-ISBI 2021 conference. Our benchmark dataset consists of two large-scale 3D volumes, o
10.1038/nmeth.3179	Directed evolution of APEX2 for electron microscopy and proteomics	Nature Methods	APEX is an engineered peroxidase that functions as an electron microscopy tag and a promiscuous labeling enzyme for live-cell proteomics. Because limited sensitivity precludes applications requiring low APEX expression, we used yeast-display evolution to impro
10.1371/journal.pone.0035172	Serial Section Scanning Electron Microscopy (S3EM) on Silicon Wafers for Ultra-Structural Volume Imaging of Cells and Tissues	PLoS ONE	High resolution, three-dimensional (3D) representations of cellular ultrastructure are essential for structure function studies in all areas of cell biology. While limited subcellular volumes have been routinely examined using serial section transmission elect
10.1016/s0070-2153(05)69003-5	Glia-neuron interactions in nervous system function and development.	Current Topics in Developmental Biology	Nervous systems are generally composed of two cell types-neurons and glia. Early studies of neurons revealed that these cells can conduct electrical currents, immediately implying that they have roles in the relay of information throughout the nervous system. 
10.1073/pnas.2204229119	Active forgetting requires Sickie function in a dedicated dopamine circuit in Drosophila	Proceedings of the National Academy of S	Significance Forgetting, the flip side of memory acquisition and consolidation, provides a balance to memory formation processes by removing unused or unwanted memories, or by suppressing their expression. However, the mechanisms underlying forgetting are poor
10.1016/j.ydbio.2015.03.005	Hydroxyurea-mediated neuroblast ablation establishes birthdates of secondary lineages and addresses neuronal interactions in the developing Drosophila	Developmental Biology	The Drosophila brain is comprised of neurons formed by approximately 100 lineages, each of which is derived from a stereotyped, asymmetrically dividing neuroblast. Lineages serve as structural and developmental units of Drosophila brain anatomy and reconstruct
10.3389/fbioe.2020.558880	OpSeF: Open Source Python Framework for Collaborative Instance Segmentation of Bioimages	bioRxiv	Various pre-trained deep learning models for the segmentation of bioimages have been made available as ‘developer-to-end-user’ solutions. They usually require neither knowledge of machine learning nor coding skills, are optimized for ease of use, and deployabi
10.1038/ncomms15990	Regulation of Drosophila hematopoietic sites by Activin-β from active sensory neurons	Nature Communications	An outstanding question in animal development, tissue homeostasis and disease is how cell populations adapt to sensory inputs. During Drosophila larval development, hematopoietic sites are in direct contact with sensory neuron clusters of the peripheral nervou
10.1103/physreve.92.022717	Fast sparsely synchronized brain rhythms in a scale-free neural network.	Physical review. E, Statistical, nonline	We consider a directed version of the Barabási-Albert scale-free network model with symmetric preferential attachment with the same in- and out-degrees and study the emergence of sparsely synchronized rhythms for a fixed attachment degree in an inhibitory popu
