10.3389/fnhum.2013.00918	Allocating structure to function: the strong links between neuroplasticity and natural selection	Frontiers in Human Neuroscience	A central question in brain evolution is how species-typical behaviors, and the neural function-structure mappings supporting them, can be acquired and inherited. Advocates of brain modularity, in its different incarnations across scientific subfields, argue t
10.1016/j.cub.2022.05.051	Tyraminergic corollary discharge filters reafferent perception in a chemosensory neuron.	Current Biology	Interpreting sensory information requires its integration with the current behavior of the animal. However, how motor-related circuits influence sensory information processing is incompletely understood. Here, we report that current locomotor state directly mo
10.1101/2025.03.13.642887	HortaCloud: An Open and Collaborative Platform for Whole Brain Neuronal Reconstructions		HortaCloud is a cloud-based, open-source platform designed to facilitate the collaborative reconstruction of long-range projection neurons from whole-brain light microscopy data. By providing virtual environments directly within the cloud, it eliminates the ne
10.1093/cercor/bhs358	The Cell-Type Specific Cortical Microcircuit: Relating Structure and Activity in a Full-Scale Spiking Network Model	Cerebral Cortex	In the past decade, the cell-type specific connectivity and activity of local cortical networks have been characterized experimentally to some detail. In parallel, modeling has been established as a tool to relate network structure to activity dynamics. While 
10.1073/pnas.2312281120	Structure and function of the hippocampal CA3 module	Proceedings of the National Academy of S	Significance The hippocampus is essential for learning and memory. Over the last decades, predictions have been developed for how the CA3 module could execute such processes. However, at the synaptic level, evidence to support these theories is incomplete. A r
10.7554/elife.08477	Central neural circuitry mediating courtship song perception in male Drosophila	eLife	Animals use acoustic signals across a variety of social behaviors, particularly courtship. In Drosophila, song is detected by antennal mechanosensory neurons and further processed by second-order aPN1/aLN(al) neurons. However, little is known about the central
10.1111/ejn.14905	Synaptic organization of cortico-cortical communication in primates	European Journal of Neuroscience	In cortical circuitry, synaptic communication across areas is based on two types of axon terminals, small and large, with modulatory and driving roles, respectively. In contrast, it is not known whether similar synaptic specializations exist for intra‐areal pr
10.1007/s10827-010-0293-9	The impacts of geometry and binding on CaMKII diffusion and retention in dendritic spines	Journal of Computational Neuroscience	We used a particle-based Monte Carlo simulation to dissect the regulatory mechanism of molecular translocation of CaMKII, a key regulator of neuronal synaptic function. Geometry was based upon measurements from EM reconstructions of dendrites in CA1 hippocampa
10.1002/cne.21424	Opposing functions of CREB and MKK1 synergistically regulate the geometry of dendritic spines in visual cortex	The Journal of comparative neurology	Abstract Most excitatory inputs onto pyramidal neurons are made on dendritic spines. The geometry of dendritic spines modulates synaptic function; yet we know little regarding the molecular signals that regulate spine geometry. Here we report that neurons coor
10.31219/osf.io/y5fbq	Systems Neuroscience of Natural Behaviors in Rodents	Journal of Neuroscience	Animals evolved in complex environments, producing a wide range of behaviors, including navigation, foraging, prey capture, and conspecific interactions, which vary over timescales ranging from milliseconds to days. Historically, these behaviors have been the 
10.1002/(sici)1096-9861(19960226)366:1<15::aid-cne2>3.0.co;2-n	A calbindin‐immunoreactive cone bipolar cell type in the rabbit retina	The Journal of comparative neurology	We have studied the distribution of the calcium-binding protein calbindin in the adult rabbit retina by using a commercially available antibody and immunocytochemical methods. The most heavily labeled cells are A-type horizontal cells, but B-type horizontal ce
10.7554/elife.04047	Astrocytes refine cortical connectivity at dendritic spines	eLife	During cortical synaptic development, thalamic axons must establish synaptic connections despite the presence of the more abundant intracortical projections. How thalamocortical synapses are formed and maintained in this competitive environment is unknown. Her
10.1073/pnas.2305297121	Causal connectivity measures for pulse-output network reconstruction: Analysis and applications	Proceedings of the National Academy of S	Significance Inferring network connectivity is a key challenge in many diverse scientific fields. We investigate networks with pulse signals as measured output and solve the above reverse-engineering issue by establishing a direct link between the network’s ca
10.3390/cells13161340	A LAT1-Like Amino Acid Transporter Regulates Neuronal Activity in the Drosophila Mushroom Bodies	Cells	The proper functioning of neural circuits that integrate sensory signals is essential for individual adaptation to an ever-changing environment. Many molecules can modulate neuronal activity, including neurotransmitters, receptors, and even amino acids. Here, 
10.3389/fnana.2014.00068	Matrix metalloproteinase-9 involvement in the structural plasticity of dendritic spines	Frontiers in Neuroanatomy	Dendritic spines are the locus for excitatory synaptic transmission in the brain and thus play a major role in neuronal plasticity. The ability to alter synaptic connections includes volumetric changes in dendritic spines that are driven by scaffolds created b
10.1101/2025.06.18.660326	A model investigation of short-term synaptic plasticity tuned via Unc13 isoforms	bioRxiv	Short-term synaptic plasticity (STP) is a fundamental mechanism of neural computation supporting a variety of nervous system functions from sensory adaptation and gain control to working memory and decision making. At the presynaptic release site, an interplay
10.1523/jneurosci.3139-11.2011	Local Connections of Excitatory Neurons to Corticothalamic Neurons in the Rat Barrel Cortex	Journal of Neuroscience	Corticothalamic projection neurons in the cerebral cortex constitute an important component of the thalamocortical reciprocal circuit, an essential input/output organization for cortical information processing. However, the spatial organization of local excita
10.7554/elife.22032	Binocular matching of thalamocortical and intracortical circuits in the mouse visual cortex	eLife	Visual cortical neurons are tuned to similar orientations through the two eyes. The binocularly-matched orientation preference is established during a critical period in early life, but the underlying circuit mechanisms remain unknown. Here, we optogenetically
