synapse_id,pre_segment_id,post_segment_id,cleft_score,size_vx
7813,501883,500832,204,253
15117,501804,500609,190,449
4746,501488,500995,83,913
27847,500172,501336,142,671
28950,501833,500551,12,218
4176,500436,500415,178,371
277,500164,501006,139,432
21947,501125,500008,148,330
15607,501934,500153,168,712
19855,500941,501600,189,264
698,501850,501504,127,300
17884,501831,500907,117,177
27242,501527,501214,180,270
24667,500197,501293,111,869
24691,501233,500233,35,55
10108,500422,501468,179,356
24937,500747,500631,213,160
22726,501127,501315,74,182
15288,501272,500295,178,524
6676,501032,500882,199,298
5988,501358,500738,157,194
12586,500797,500532,187,751
23292,501180,500188,31,102
26707,500848,501785,47,158
20829,500087,500825,149,442
261,501968,501615,115,438
27153,501919,501495,127,466
27390,501221,501644,210,414
5150,500817,500928,49,106
6954,500922,500704,160,403
29794,501996,500252,61,78
29097,500619,500180,124,286
28281,501303,500144,85,511
28802,500915,501217,126,663
21589,501313,500905,139,559
27406,501349,500110,28,68
15604,501458,501325,71,90
6193,500326,501573,106,433
4611,501016,500896,180,1162
26812,500167,501235,154,1043
14446,500523,500173,93,365
1440,501248,501118,11,170
22200,500676,500063,133,625
21878,500461,501375,90,562
26978,500056,501600,174,616
27188,501350,500174,152,1219
18089,500457,500645,149,767
29912,501480,500451,31,326
12150,500454,500446,97,423
29113,501376,500128,199,258
18494,501033,500314,148,289
28912,500241,500884,92,573
871,500116,500770,150,910
11924,500995,501924,160,387
22447,501576,500238,136,584
915,501259,501834,143,383
6522,500028,501802,169,191
2799,501334,501398,169,283
28903,501947,500234,17,148
24358,501728,500709,92,476
20370,500753,501691,139,470
8124,501875,500382,102,277
6147,500919,501843,141,238
9151,501198,500624,200,199
22767,500269,501125,80,175
22125,500033,501267,124,363
15229,500523,501567,156,665
15908,500995,501965,151,618
14742,501315,500880,164,555
19982,500360,500856,63,743
2798,501618,500155,124,177
15161,500728,500788,111,716
24897,501071,501995,128,284
3410,501552,500566,130,290
479,501901,501830,145,533
11769,500752,501869,32,91
28338,501880,500756,97,401
9852,501376,500938,58,370
15039,500210,500252,136,497
17793,501068,501951,41,485
5861,501113,500891,142,565
5537,500040,501533,33,126
232,500042,501828,110,227
19619,501563,501448,178,911
10080,501895,500312,155,228
28429,501833,500957,182,259
14261,501724,500689,87,176
9797,501775,500787,34,733
9756,501784,501875,95,305
3006,500545,501723,187,378
3036,500314,500574,177,497
2625,903138,500506,143,342
27853,501143,500629,105,468
2224,501622,500996,122,402
11044,501096,501358,149,1218
19654,500115,500757,143,212
15979,501115,500519,137,882
21036,500721,500651,159,235
27112,501596,500046,131,440
16044,500105,501676,91,344
15409,500257,500779,151,205
4743,500593,500710,158,179
20847,500519,501561,91,814
18053,501761,500633,153,226
13541,501398,500993,123,177
10944,500330,500177,104,399
16209,501859,501859,48,185
7181,500806,501418,111,593
28896,500512,500714,169,161
21926,501322,501184,137,491
23179,500908,501878,125,727
14503,500465,500248,167,549
18654,500444,500010,38,366
24462,501290,501395,195,887
14184,501963,501453,185,415
23530,500817,500133,153,427
6818,501763,501582,157,452
3921,500918,501947,47,96
27086,500523,501234,141,795
16192,500289,501121,131,398
8263,501753,501465,172,813
4004,500752,500721,244,91
8015,500564,500607,162,974
22045,501894,500662,147,428
23848,501505,501846,149,252
7319,500725,500211,154,501
13437,500068,500204,65,345
15599,500026,500094,88,241
28309,500909,501736,104,426
29498,500897,500795,117,730
6703,500140,501285,130,398
3112,500060,501908,32,57
22737,501545,500873,162,355
12538,501839,500960,155,630
8135,500937,500687,123,539
29592,501965,501847,191,227
15041,500523,501028,158,488
26302,500749,501873,156,256
28252,501059,501355,128,677
234,500366,501585,144,406
17358,500484,501818,162,750
12830,501515,501855,34,126
26414,500828,501023,55,77
9965,501585,501833,113,251
15574,501006,500234,30,81
22567,500970,501136,155,674
12796,501952,500667,114,355
27058,500947,501929,174,413
1144,501619,501731,107,1240
29393,501075,501387,147,321
28864,500305,500632,169,656
24577,501581,500496,159,799
13369,501500,500396,53,82
29085,501029,501930,34,178
27591,500817,501995,19,150
4896,501883,500503,4,164
18969,500830,500606,31,104
27707,501093,500413,172,279
18068,500140,501184,136,84
16623,500722,500333,66,155
6364,501701,501878,172,616
23522,500861,500565,39,185
12259,500103,500273,41,91
12009,500357,501209,36,113
11972,501064,501598,30,98
18950,501141,501353,152,431
6031,500410,501141,168,254
12822,501346,500211,178,320
13934,500454,500050,170,685
22091,501995,501905,157,379
22548,501912,501684,191,467
3294,501235,500261,162,385
26251,500580,501643,97,286
29589,501245,500763,39,79
1247,500760,500783,30,68
7637,501680,501335,54,118
5200,501616,501471,157,285
12793,501341,500540,145,259
1323,501338,500959,166,251
11216,500291,500155,174,302
18195,500934,500522,30,104
2656,501948,500253,130,389
20321,501524,500891,100,405
27972,501704,500029,64,439
13178,500091,501881,165,264
12506,501176,501995,90,626
9143,501932,501592,141,322
7852,501263,501306,137,567
15919,501578,500982,154,342
9763,500531,500999,8,75
11695,501352,501310,17,73
11835,501619,500219,148,809
15263,501059,501522,116,421
9819,501037,500846,107,319
10404,501027,500244,171,402
26473,501925,501598,170,547
26619,501525,500401,136,1120
616,501828,500896,173,361
26424,501404,501249,142,149
17351,500576,500812,134,376
10421,500319,501127,155,145
11287,501683,500989,119,123
22443,501725,500051,144,297
28073,500747,500476,153,960
16140,501480,500657,14,206
8625,501221,501370,160,851
23110,500814,501653,192,450
24207,501174,500302,147,905
14838,501272,501946,169,525
16037,501361,500026,120,374
23330,501038,501899,138,375
9820,500253,500253,124,1378
3575,501653,500696,129,490
4209,501340,500037,173,270
19938,501689,500748,8,163
26669,500365,501826,145,345
16836,500708,500565,47,85
18061,500280,501952,191,876
3400,500764,501505,78,206
17825,501577,501870,205,511
6923,500777,501872,28,88
12429,500804,501645,50,185
6614,500360,500997,172,733
29272,500481,501170,124,318
15637,500587,501197,150,1045
19594,500272,501494,102,307
19439,500882,500065,107,208
17380,501883,500581,118,299
23949,500295,500431,143,492
24443,500800,501348,40,182
5695,500366,500091,133,740
24045,500169,500271,17,110
19187,500497,500819,189,272
26529,500333,500767,97,195
25145,501425,501109,131,608
11276,501942,500547,119,511
27035,500308,501753,107,502
26400,501062,501818,141,293
396,501759,500355,7,145
22625,501762,501334,146,1226
6182,501414,501815,190,538
24145,501365,501155,39,92
15838,500754,501467,114,261
27828,500922,501725,132,512
23542,903685,500609,150,327
3468,500487,501247,101,1409
5606,501191,500368,155,536
10286,501417,500149,21,194
19922,501639,501221,170,130
5561,500326,500009,122,537
16731,501202,501031,168,436
7795,500621,501184,170,420
13232,500938,501211,137,439
2256,500632,500540,96,478
27008,500468,500776,93,642
6646,500371,500868,104,378
12650,500100,500890,125,589
29332,500502,500462,213,249
25622,501464,501249,163,868
14705,501043,500725,207,394
25933,500916,501576,180,276
7747,500137,501649,51,83
2441,501502,500268,50,104
5113,500922,500267,185,293
23312,501568,500632,143,223
2589,500688,500453,24,72
12712,500747,501243,60,156
29991,501504,500312,123,408
10555,500066,501854,51,123
5929,500864,500238,51,58
21109,501568,501596,112,888
22998,501210,501665,24,70
20938,501507,500529,169,392
7641,501309,500492,102,252
3588,501151,500079,13,97
27512,501682,501376,135,291
13153,501098,501461,141,522
9595,501367,501780,156,443
9870,500646,500213,149,522
29886,500280,501473,154,337
4411,500703,500856,17,110
6461,501542,501219,196,452
7425,501466,501802,161,304
507,500029,501453,151,554
950,501118,501736,154,321
9680,500503,501852,109,632
13300,500949,500324,170,368
10372,501059,500619,199,576
1834,501485,500462,97,783
20446,500114,501561,145,443
24562,501945,501406,149,481
18962,501023,501929,144,615
23938,500965,501581,146,135
16101,500431,500911,148,527
920,500896,500804,91,415
1127,501361,501572,141,474
24845,501237,501237,49,139
9358,501504,501057,20,132
17736,500484,500248,139,264
12557,501107,501414,154,163
10885,500363,500544,173,876
17954,501676,501393,96,264
23055,501350,500745,161,339
27067,500075,500364,31,226
8123,500447,500814,177,286
2084,501654,501905,214,371
20447,501894,500438,173,327
24086,501920,501163,132,448
18892,501574,501470,52,120
17943,500076,500095,85,410
24177,501176,501322,156,474
24692,500947,500999,99,325
4079,501202,501568,136,348
24533,501537,500478,86,423
12290,500422,500496,63,65
9917,501608,500280,166,164
21207,501010,500995,63,632
8855,500281,500943,129,266
18912,500812,501409,137,425
28568,501191,500472,156,373
21829,501274,500100,125,291
9282,501571,501843,212,907
16837,500885,501995,189,485
566,502000,501479,60,90
18983,500503,501142,102,395
9500,500068,500518,108,348
21628,501701,500236,142,352
8776,500003,500197,117,319
2360,501058,501563,115,324
10649,501203,500185,181,1033
16856,501584,501970,210,285
18156,501743,501222,168,617
2114,501753,501280,164,1072
17283,500166,501499,91,251
4365,500046,501542,101,432
4845,500120,501833,129,1280
23623,501141,500654,110,168
23287,500969,500180,161,568
8703,500002,500538,180,430
6258,501113,500750,96,587
15843,501176,500682,85,817
355,500543,500646,156,474
25282,500932,500574,106,934
7744,501697,500332,167,314
1572,500684,500192,47,66
22338,500464,501456,69,100
22701,500487,500014,40,125
14371,501486,501980,45,119
3972,501520,501485,30,222
11817,501324,500219,167,473
20417,500176,501159,127,351
15276,500336,501234,130,266
29278,500979,500932,53,115
8221,500756,501467,116,396
22019,500481,501418,36,219
22404,500489,500144,43,84
22301,501092,500705,180,274
17263,501149,501171,130,497
12865,500881,500831,64,127
14127,501384,501846,130,195
12878,500668,501012,115,660
16073,501319,500204,60,511
1294,500077,500965,114,798
5341,501512,501418,146,84
18367,500572,500653,183,635
2160,500808,501860,113,612
20655,500957,500532,165,315
28055,500982,500134,105,613
18877,501867,500517,33,90
25424,500433,500520,179,483
19410,500497,500413,164,386
24539,501754,500436,174,275
5862,501571,500265,160,538
20095,501788,500124,98,873
20781,500373,501697,148,447
4905,501314,501226,169,696
27556,501306,500299,152,415
8143,501762,500830,122,429
13974,501604,501014,61,188
16244,500736,501180,48,226
19486,500238,501202,148,246
917,500691,501176,183,746
6321,501725,500770,210,534
6105,500126,500202,118,387
18044,501551,500298,144,246
6737,500316,501057,84,178
6993,500403,500295,133,459
20335,501281,501578,62,107
28403,500324,500021,89,484
10219,501403,501968,144,451
12817,501522,501656,124,211
3428,501337,500229,27,133
5507,501857,500449,99,557
28798,501574,501619,134,285
25124,501492,500840,172,784
23452,500095,501952,83,209
12537,501431,500158,175,580
23473,501816,500320,154,507
26932,500862,501810,160,603
13391,500583,500284,203,483
19123,501504,500295,96,357
53,501697,500401,29,62
29145,500019,500280,130,581
14649,500970,501572,153,641
13589,500272,501517,200,527
19275,500683,500029,112,463
25251,500104,501807,39,83
15691,903650,501269,141,582
16771,500311,500218,167,846
25568,501346,500729,127,439
29137,501933,501567,15,132
4390,501148,501166,127,258
19238,501651,501752,161,255
14866,500218,500622,189,745
1371,501345,500114,124,203
10761,501662,501715,151,346
4094,501781,500074,155,576
16542,500333,500100,125,602
15226,501113,501158,165,643
24688,500721,500669,173,673
22190,500470,500776,148,478
26568,501012,500268,113,92
24369,500289,501934,169,419
24728,501992,501143,155,383
20322,501848,501916,65,341
2176,501941,501881,129,675
19107,500033,501999,119,476
17996,501694,500080,187,702
21301,501170,501274,148,277
18417,501355,500628,164,357
28564,501711,500548,179,506
16377,500116,501616,145,417
13664,500544,500101,179,509
3485,501088,501291,145,376
26475,500966,501553,153,531
10843,500947,500840,92,463
9830,500318,501037,191,352
12031,500099,500367,48,499
26765,501066,500797,122,329
22212,501785,501973,126,397
28351,501106,500999,152,238
16895,501981,501036,16,204
4780,500228,500202,78,824
17145,500203,501135,131,233
21942,500577,501014,88,145
9890,500305,500461,110,566
2739,500324,500710,132,488
18956,500383,501171,125,607
7243,501697,500915,56,80
24021,501252,500891,17,120
19332,501176,500225,126,606
27182,500527,501601,133,339
18923,501922,501268,119,626
19489,501883,500218,35,79
9512,501039,500005,145,151
16193,500972,501406,179,382
12352,500003,501195,183,467
14250,500837,501719,136,645
16359,501280,501099,173,861
1941,501635,500131,114,420
6554,500904,501761,68,287
19627,500401,501198,72,499
26744,501788,500215,134,677
20042,501857,500538,128,198
13888,501199,500321,172,315
3976,501630,500104,94,327
23548,501452,500543,136,388
12033,500373,501730,152,196
5419,500367,500189,132,288
4565,501063,501264,36,175
18114,501526,501505,68,213
13737,501390,501531,221,330
4240,501331,501975,155,628
25729,500212,500090,119,217
184,500503,500759,16,75
8851,501523,500346,106,207
18800,500402,501868,127,321
16164,501536,501901,152,344
260,501782,500125,31,72
27251,500910,501090,31,145
18661,501778,500110,119,379
29668,500115,500897,46,107
5022,500160,501380,26,166
29004,500489,500447,134,422
29764,500350,501450,0,108
11526,500907,501776,158,752
24637,501391,501356,162,628
15300,500870,501098,143,738
16052,501926,501737,157,486
15043,501690,501653,114,353
11501,501128,501839,121,364
1614,500009,500733,152,243
14745,500342,500359,155,560
21582,501441,500868,152,308
13199,500935,500980,108,1240
26578,501655,500225,90,418
12080,501804,500448,31,79
15317,501390,501002,28,111
13989,501735,501532,177,351
21153,500642,501923,44,278
11736,500272,500413,113,715
5641,501626,501779,36,52
16443,500451,501943,146,144
4191,501741,500989,131,289
28462,501130,501328,173,564
27358,501981,501406,163,300
26901,500914,500968,192,204
6511,501057,500636,183,164
10468,500239,500691,177,359
6770,500800,500908,120,449
12464,501319,501660,118,852
21556,500806,500529,139,374
14030,500095,500617,47,155
27000,501663,501506,112,138
16494,501926,500190,164,845
1011,501665,501976,55,85
15196,500380,501000,155,675
1639,500109,500774,80,341
1835,501063,501094,157,120
28155,500342,500335,14,179
13388,501573,500257,150,208
15006,501356,500718,145,250
29590,500694,500120,26,205
1751,500492,500915,124,454
14755,501892,501217,108,758
12638,501520,500193,21,56
17236,501403,500068,140,378
28685,500323,501118,147,339
19812,501822,501399,51,74
948,500132,501909,131,274
14308,500969,500498,149,262
27193,501036,501155,127,295
28769,500405,501750,122,445
1998,500122,500370,46,97
27984,500051,501517,140,384
18760,500545,500631,193,181
27518,501985,500712,200,430
4115,500609,500931,151,485
20584,501063,501618,54,443
20419,501964,500183,140,287
27205,500272,500917,44,230
20874,500478,500986,108,203
7810,500942,500309,150,344
5544,500258,500655,173,163
29653,501512,501919,129,591
26680,501063,500816,187,490
19826,501547,500123,58,471
29476,500615,501638,145,291
19166,500256,500650,105,292
19449,501599,500371,64,179
28065,500356,501412,139,791
22254,501029,500297,205,468
18323,501370,500571,67,251
6600,501904,501570,153,349
19098,500051,501370,112,146
3305,501168,500311,155,657
4543,500354,501819,95,345
10233,501506,500410,0,55
7713,500705,500056,136,354
29150,500125,501494,38,138
8430,501497,500498,193,552
8917,501911,501892,120,285
20811,500892,501679,26,59
13876,500025,500254,39,110
19871,900492,501996,28,169
19234,500902,501999,139,514
7850,500308,500787,108,475
10217,500609,501654,109,379
23128,500547,501570,99,594
4396,501628,501032,139,555
17580,501602,500383,29,60
7097,500368,500134,119,255
28781,500442,501489,182,222
1299,500371,501570,130,172
19842,501361,500023,108,126
9506,501478,501515,130,233
26505,501363,501445,0,349
